time	V(N001,N002)	V(ve)	V(n001)	V(n002)	V(n003)	V(n004)	I(C1)	I(C2)	I(I1)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
1.000000000000000e-009	5.006790e-005	1.502100e+000	1.501100e+000	1.501050e+000	1.050010e-003	1.000000e-003	1.000000e-004	9.999999e-005	1.000000e-004	1.000000e-004	5.001000e-012	1.000200e-011	1.000000e-004	1.000000e-004
1.428657142857143e-005	1.426478e+000	4.356026e+000	4.355026e+000	2.928548e+000	1.428548e+000	1.000000e-003	9.985725e-005	9.971471e-005	1.000000e-004	1.000000e-004	1.427548e-007	2.852955e-007	1.000000e-004	1.000000e-004
2.857214285714286e-005	2.848885e+000	7.203912e+000	7.202911e+000	4.354027e+000	2.854027e+000	1.000000e-003	9.971470e-005	9.943022e-005	1.000000e-004	1.000000e-004	2.853027e-007	5.697770e-007	1.000000e-004	1.000000e-004
4.285771428571430e-005	4.267271e+000	1.004576e+001	1.004476e+001	5.777485e+000	4.277485e+000	1.000000e-003	9.957235e-005	9.914655e-005	1.000000e-004	1.000000e-004	4.276485e-007	8.534543e-007	1.000000e-004	1.000000e-004
5.714328571428573e-005	5.681637e+000	1.288156e+001	1.288056e+001	7.198923e+000	5.698923e+000	1.000000e-003	9.943021e-005	9.886367e-005	1.000000e-004	1.000000e-004	5.697923e-007	1.136328e-006	1.000000e-004	1.000000e-004
7.142885714285716e-005	7.091983e+000	1.571132e+001	1.571032e+001	8.618340e+000	7.118340e+000	1.000000e-003	9.928826e-005	9.858160e-005	1.000000e-004	1.000000e-004	7.117340e-007	1.418397e-006	1.000000e-004	1.000000e-004
8.571442857142860e-005	8.498308e+000	1.853505e+001	1.853405e+001	1.003574e+001	8.535738e+000	1.000000e-003	9.914652e-005	9.830034e-005	1.000000e-004	1.000000e-004	8.534738e-007	1.699662e-006	1.000000e-004	1.000000e-004
9.999999999999999e-005	9.900613e+000	2.135273e+001	2.135173e+001	1.145112e+001	9.951116e+000	1.000000e-003	9.900499e-005	9.801987e-005	1.000000e-004	1.000000e-004	9.950115e-007	1.980123e-006	1.000000e-004	1.000000e-004
1.000010000000000e-004	9.900610e+000	1.834872e+001	1.834972e+001	8.449114e+000	9.949114e+000	-1.000000e-003	-1.009950e-004	-1.019801e-004	-1.000000e-004	-1.000000e-004	9.950114e-007	1.980122e-006	-1.000000e-004	-1.000000e-004
1.142865714285714e-004	8.445950e+000	1.545237e+001	1.545337e+001	7.007418e+000	8.507418e+000	-1.000000e-003	-1.008508e-004	-1.016892e-004	-1.000000e-004	-1.000000e-004	8.508418e-007	1.689190e-006	-1.000000e-004	-1.000000e-004
1.285721428571429e-004	6.995386e+000	1.256215e+001	1.256315e+001	5.567760e+000	7.067760e+000	-1.000000e-003	-1.007069e-004	-1.013991e-004	-1.000000e-004	-1.000000e-004	7.068760e-007	1.399077e-006	-1.000000e-004	-1.000000e-004
1.428577142857143e-004	5.548918e+000	9.678058e+000	9.679058e+000	4.130140e+000	5.630140e+000	-1.000000e-003	-1.005631e-004	-1.011098e-004	-1.000000e-004	-1.000000e-004	5.631140e-007	1.109784e-006	-1.000000e-004	-1.000000e-004
1.571432857142857e-004	4.106545e+000	6.800104e+000	6.801104e+000	2.694558e+000	4.194559e+000	-1.000000e-003	-1.004196e-004	-1.008213e-004	-1.000000e-004	-1.000000e-004	4.195558e-007	8.213091e-007	-1.000000e-004	-1.000000e-004
1.714288571428572e-004	2.668268e+000	3.928283e+000	3.929283e+000	1.261015e+000	2.761015e+000	-1.000000e-003	-1.002762e-004	-1.005337e-004	-1.000000e-004	-1.000000e-004	2.762015e-007	5.336536e-007	-1.000000e-004	-1.000000e-004
1.857144285714286e-004	1.234086e+000	1.062596e+000	1.063596e+000	-1.704907e-001	1.329509e+000	-1.000000e-003	-1.001330e-004	-1.002468e-004	-1.000000e-004	-1.000000e-004	1.330509e-007	2.468173e-007	-1.000000e-004	-1.000000e-004
2.000000000000000e-004	-1.959997e-001	-1.796958e+000	-1.795958e+000	-1.599958e+000	-9.995804e-002	-1.000000e-003	-9.999010e-005	-9.996080e-005	-1.000000e-004	-1.000000e-004	-9.895803e-009	-3.919995e-008	-1.000000e-004	-1.000000e-004
2.000010000000000e-004	-1.960492e-001	-2.950567e-001	-2.950567e-001	-9.900752e-002	-9.900752e-002	4.399259e-015	9.900753e-009	3.920984e-008	0.000000e+000	4.411582e-016	-9.900753e-009	-3.920984e-008	0.000000e+000	4.399259e-016
2.500000000000000e-004	-1.940985e-001	-2.926123e-001	-2.926123e-001	-9.851374e-002	-9.851374e-002	3.529078e-017	9.851373e-009	3.881971e-008	0.000000e+000	3.532359e-018	-9.851373e-009	-3.881971e-008	0.000000e+000	3.529078e-018
2.500010000000000e-004	-1.940479e-001	1.209489e+000	1.208489e+000	1.402537e+000	-9.746323e-002	1.000000e-003	1.000098e-004	1.000388e-004	1.000000e-004	1.000000e-004	-9.846323e-009	-3.880960e-008	1.000000e-004	1.000000e-004
2.642865714285715e-004	1.232920e+000	4.064090e+000	4.063090e+000	2.830170e+000	1.330170e+000	1.000000e-003	9.986709e-005	9.975342e-005	1.000000e-004	1.000000e-004	1.329170e-007	2.465840e-007	1.000000e-004	1.000000e-004
2.785721428571429e-004	2.655871e+000	6.912655e+000	6.911656e+000	4.255784e+000	2.755784e+000	1.000000e-003	9.972452e-005	9.946883e-005	1.000000e-004	1.000000e-004	2.754785e-007	5.311742e-007	1.000000e-004	1.000000e-004
2.928577142857143e-004	4.074804e+000	9.755184e+000	9.754185e+000	5.679381e+000	4.179381e+000	1.000000e-003	9.958216e-005	9.918504e-005	1.000000e-004	1.000000e-004	4.178381e-007	8.149608e-007	1.000000e-004	1.000000e-004
3.071432857142857e-004	5.489719e+000	1.259168e+001	1.259068e+001	7.100959e+000	5.600959e+000	1.000000e-003	9.944001e-005	9.890206e-005	1.000000e-004	1.000000e-004	5.599959e-007	1.097944e-006	1.000000e-004	1.000000e-004
3.214288571428572e-004	6.900617e+000	1.542214e+001	1.542114e+001	8.520519e+000	7.020519e+000	1.000000e-003	9.929805e-005	9.861988e-005	1.000000e-004	1.000000e-004	7.019519e-007	1.380123e-006	1.000000e-004	1.000000e-004
3.357144285714286e-004	8.307497e+000	1.824656e+001	1.824556e+001	9.938061e+000	8.438061e+000	1.000000e-003	9.915629e-005	9.833850e-005	1.000000e-004	1.000000e-004	8.437060e-007	1.661499e-006	1.000000e-004	1.000000e-004
3.500000000000000e-004	9.710360e+000	2.106495e+001	2.106394e+001	1.135358e+001	9.853584e+000	1.000000e-003	9.901474e-005	9.805793e-005	1.000000e-004	1.000000e-004	9.852583e-007	1.942072e-006	1.000000e-004	1.000000e-004
3.500010000000000e-004	9.710358e+000	1.806094e+001	1.806194e+001	8.351582e+000	9.851582e+000	-1.000000e-003	-1.009853e-004	-1.019421e-004	-1.000000e-004	-1.000000e-004	9.852582e-007	1.942072e-006	-1.000000e-004	-1.000000e-004
3.642865714285715e-004	8.256241e+000	1.516527e+001	1.516627e+001	6.910025e+000	8.410025e+000	-1.000000e-003	-1.008411e-004	-1.016512e-004	-1.000000e-004	-1.000000e-004	8.411025e-007	1.651248e-006	-1.000000e-004	-1.000000e-004
3.785721428571429e-004	6.806219e+000	1.227572e+001	1.227672e+001	5.470506e+000	6.970506e+000	-1.000000e-003	-1.006972e-004	-1.013612e-004	-1.000000e-004	-1.000000e-004	6.971506e-007	1.361244e-006	-1.000000e-004	-1.000000e-004
3.928577142857143e-004	5.360290e+000	9.392315e+000	9.393315e+000	4.033025e+000	5.533025e+000	-1.000000e-003	-1.005534e-004	-1.010721e-004	-1.000000e-004	-1.000000e-004	5.534025e-007	1.072058e-006	-1.000000e-004	-1.000000e-004
4.071432857142857e-004	3.918455e+000	6.515037e+000	6.516038e+000	2.597582e+000	4.097582e+000	-1.000000e-003	-1.004099e-004	-1.007837e-004	-1.000000e-004	-1.000000e-004	4.098582e-007	7.836910e-007	-1.000000e-004	-1.000000e-004
4.214288571428572e-004	2.480715e+000	3.643891e+000	3.644892e+000	1.164177e+000	2.664177e+000	-1.000000e-003	-1.002665e-004	-1.004961e-004	-1.000000e-004	-1.000000e-004	2.665177e-007	4.961429e-007	-1.000000e-004	-1.000000e-004
4.357144285714286e-004	1.047068e+000	7.788777e-001	7.798779e-001	-2.671901e-001	1.232810e+000	-1.000000e-003	-1.001234e-004	-1.002094e-004	-1.000000e-004	-1.000000e-004	1.233810e-007	2.094136e-007	-1.000000e-004	-1.000000e-004
4.500000000000000e-004	-3.824847e-001	-2.080004e+000	-2.079004e+000	-1.696519e+000	-1.965193e-001	-1.000000e-003	-9.998045e-005	-9.992351e-005	-1.000000e-004	-1.000000e-004	-1.955194e-008	-7.649692e-008	-1.000000e-004	-1.000000e-004
4.500010000000000e-004	-3.825341e-001	-5.781029e-001	-5.781029e-001	-1.955688e-001	-1.955688e-001	9.020562e-015	1.955688e-008	7.650682e-008	0.000000e+000	8.769041e-016	-1.955688e-008	-7.650681e-008	0.000000e+000	9.020562e-016
5.000000000000000e-004	-3.787278e-001	-5.733213e-001	-5.733213e-001	-1.945934e-001	-1.945934e-001	4.119968e-018	1.945934e-008	7.574557e-008	0.000000e+000	4.126329e-019	-1.945934e-008	-7.574557e-008	0.000000e+000	4.119968e-019
5.000010000000000e-004	-3.786772e-001	9.287798e-001	9.277798e-001	1.306457e+000	-1.935429e-001	1.000000e-003	1.000195e-004	1.000757e-004	1.000000e-004	1.000000e-004	-1.945429e-008	-7.573546e-008	1.000000e-004	1.000000e-004
5.142865714285714e-004	1.048818e+000	3.784045e+000	3.783045e+000	2.734227e+000	1.234227e+000	1.000000e-003	9.987668e-005	9.979023e-005	1.000000e-004	1.000000e-004	1.233227e-007	2.097635e-007	1.000000e-004	1.000000e-004
5.285721428571429e-004	2.472294e+000	6.633272e+000	6.632272e+000	4.159979e+000	2.659979e+000	1.000000e-003	9.973410e-005	9.950554e-005	1.000000e-004	1.000000e-004	2.658979e-007	4.944587e-007	1.000000e-004	1.000000e-004
5.428577142857143e-004	3.891750e+000	9.476462e+000	9.475463e+000	5.583712e+000	4.083712e+000	1.000000e-003	9.959173e-005	9.922165e-005	1.000000e-004	1.000000e-004	4.082712e-007	7.783501e-007	1.000000e-004	1.000000e-004
5.571432857142857e-004	5.307188e+000	1.231361e+001	1.231262e+001	7.005427e+000	5.505427e+000	1.000000e-003	9.944956e-005	9.893856e-005	1.000000e-004	1.000000e-004	5.504427e-007	1.061438e-006	1.000000e-004	1.000000e-004
5.714288571428573e-004	6.718607e+000	1.514473e+001	1.514373e+001	8.425123e+000	6.925123e+000	1.000000e-003	9.930759e-005	9.865628e-005	1.000000e-004	1.000000e-004	6.924123e-007	1.343721e-006	1.000000e-004	1.000000e-004
5.857144285714287e-004	8.126007e+000	1.796981e+001	1.796881e+001	9.842801e+000	8.342801e+000	1.000000e-003	9.916582e-005	9.837480e-005	1.000000e-004	1.000000e-004	8.341801e-007	1.625201e-006	1.000000e-004	1.000000e-004
6.000000000000001e-004	9.529387e+000	2.078885e+001	2.078785e+001	1.125846e+001	9.758460e+000	1.000000e-003	9.902426e-005	9.809413e-005	1.000000e-004	1.000000e-004	9.757460e-007	1.905877e-006	1.000000e-004	1.000000e-004
6.000010000000000e-004	9.529385e+000	1.778484e+001	1.778584e+001	8.256458e+000	9.756458e+000	-1.000000e-003	-1.009757e-004	-1.019059e-004	-1.000000e-004	-1.000000e-004	9.757458e-007	1.905877e-006	-1.000000e-004	-1.000000e-004
6.142865714285714e-004	8.075784e+000	1.488982e+001	1.489082e+001	6.815037e+000	8.315037e+000	-1.000000e-003	-1.008316e-004	-1.016152e-004	-1.000000e-004	-1.000000e-004	8.316037e-007	1.615157e-006	-1.000000e-004	-1.000000e-004
6.285721428571429e-004	6.626276e+000	1.200093e+001	1.200193e+001	5.375654e+000	6.875654e+000	-1.000000e-003	-1.006877e-004	-1.013253e-004	-1.000000e-004	-1.000000e-004	6.876654e-007	1.325255e-006	-1.000000e-004	-1.000000e-004
6.428577142857143e-004	5.180861e+000	9.118170e+000	9.119169e+000	3.938308e+000	5.438308e+000	-1.000000e-003	-1.005439e-004	-1.010362e-004	-1.000000e-004	-1.000000e-004	5.439308e-007	1.036172e-006	-1.000000e-004	-1.000000e-004
6.571432857142857e-004	3.739538e+000	6.241539e+000	6.242539e+000	2.503001e+000	4.003001e+000	-1.000000e-003	-1.004004e-004	-1.007479e-004	-1.000000e-004	-1.000000e-004	4.004001e-007	7.479076e-007	-1.000000e-004	-1.000000e-004
6.714288571428572e-004	2.302308e+000	3.371039e+000	3.372038e+000	1.069731e+000	2.569731e+000	-1.000000e-003	-1.002571e-004	-1.004605e-004	-1.000000e-004	-1.000000e-004	2.570731e-007	4.604616e-007	-1.000000e-004	-1.000000e-004
6.857144285714286e-004	8.691703e-001	5.066689e-001	5.076684e-001	-3.615018e-001	1.138498e+000	-1.000000e-003	-1.001140e-004	-1.001738e-004	-1.000000e-004	-1.000000e-004	1.139498e-007	1.738341e-007	-1.000000e-004	-1.000000e-004
7.000000000000000e-004	-5.598747e-001	-2.351571e+000	-2.350571e+000	-1.790697e+000	-2.906966e-001	-1.000000e-003	-9.997103e-005	-9.988803e-005	-1.000000e-004	-1.000000e-004	-2.896966e-008	-1.119749e-007	-1.000000e-004	-1.000000e-004
7.000010000000000e-004	-5.599239e-001	-8.496699e-001	-8.496699e-001	-2.897460e-001	-2.897460e-001	1.515454e-014	2.897460e-008	1.119848e-007	0.000000e+000	1.529417e-015	-2.897460e-008	-1.119848e-007	0.000000e+000	1.515454e-015
7.500000000000000e-004	-5.543527e-001	-8.426536e-001	-8.426536e-001	-2.883009e-001	-2.883009e-001	6.288373e-018	2.883009e-008	1.108705e-007	0.000000e+000	6.180242e-019	-2.883009e-008	-1.108705e-007	0.000000e+000	6.288373e-019
7.500010000000000e-004	-5.543021e-001	6.594475e-001	6.584475e-001	1.212750e+000	-2.872504e-001	1.000000e-003	1.000288e-004	1.001109e-004	1.000000e-004	1.000000e-004	-2.882504e-008	-1.108604e-007	1.000000e-004	1.000000e-004
7.642865714285714e-004	8.736940e-001	3.515347e+000	3.514347e+000	2.640653e+000	1.140653e+000	1.000000e-003	9.988603e-005	9.982526e-005	1.000000e-004	1.000000e-004	1.139653e-007	1.747388e-007	1.000000e-004	1.000000e-004
7.785721428571429e-004	2.297670e+000	6.365208e+000	6.364208e+000	4.066539e+000	2.566539e+000	1.000000e-003	9.974345e-005	9.954047e-005	1.000000e-004	1.000000e-004	2.565539e-007	4.595338e-007	1.000000e-004	1.000000e-004
7.928577142857144e-004	3.717625e+000	9.209029e+000	9.208030e+000	5.490405e+000	3.990405e+000	1.000000e-003	9.960106e-005	9.925648e-005	1.000000e-004	1.000000e-004	3.989405e-007	7.435248e-007	1.000000e-004	1.000000e-004
8.071432857142858e-004	5.133559e+000	1.204681e+001	1.204581e+001	6.912253e+000	5.412253e+000	1.000000e-003	9.945887e-005	9.897329e-005	1.000000e-004	1.000000e-004	5.411253e-007	1.026712e-006	1.000000e-004	1.000000e-004
8.214288571428573e-004	6.545473e+000	1.487856e+001	1.487756e+001	8.332082e+000	6.832082e+000	1.000000e-003	9.931689e-005	9.869091e-005	1.000000e-004	1.000000e-004	6.831082e-007	1.309095e-006	1.000000e-004	1.000000e-004
8.357144285714287e-004	7.953367e+000	1.770426e+001	1.770326e+001	9.749893e+000	8.249893e+000	1.000000e-003	9.917511e-005	9.840933e-005	1.000000e-004	1.000000e-004	8.248893e-007	1.590673e-006	1.000000e-004	1.000000e-004
8.500000000000001e-004	9.357240e+000	2.052393e+001	2.052292e+001	1.116568e+001	9.665685e+000	1.000000e-003	9.903353e-005	9.812855e-005	1.000000e-004	1.000000e-004	9.664685e-007	1.871448e-006	1.000000e-004	1.000000e-004
8.500010000000000e-004	9.357237e+000	1.751992e+001	1.752092e+001	8.163683e+000	9.663683e+000	-1.000000e-003	-1.009665e-004	-1.018714e-004	-1.000000e-004	-1.000000e-004	9.664683e-007	1.871447e-006	-1.000000e-004	-1.000000e-004
8.642865714285714e-004	7.904128e+000	1.462552e+001	1.462652e+001	6.722395e+000	8.222395e+000	-1.000000e-003	-1.008223e-004	-1.015808e-004	-1.000000e-004	-1.000000e-004	8.223394e-007	1.580826e-006	-1.000000e-004	-1.000000e-004
8.785721428571429e-004	6.455109e+000	1.173725e+001	1.173825e+001	5.283144e+000	6.783144e+000	-1.000000e-003	-1.006784e-004	-1.012910e-004	-1.000000e-004	-1.000000e-004	6.784143e-007	1.291022e-006	-1.000000e-004	-1.000000e-004
8.928577142857143e-004	5.010182e+000	8.855113e+000	8.856113e+000	3.845930e+000	5.345930e+000	-1.000000e-003	-1.005347e-004	-1.010020e-004	-1.000000e-004	-1.000000e-004	5.346930e-007	1.002037e-006	-1.000000e-004	-1.000000e-004
9.071432857142857e-004	3.569347e+000	5.979101e+000	5.980101e+000	2.410754e+000	3.910754e+000	-1.000000e-003	-1.003912e-004	-1.007139e-004	-1.000000e-004	-1.000000e-004	3.911754e-007	7.138695e-007	-1.000000e-004	-1.000000e-004
9.214288571428572e-004	2.132602e+000	3.109218e+000	3.110218e+000	9.776158e-001	2.477616e+000	-1.000000e-003	-1.002479e-004	-1.004265e-004	-1.000000e-004	-1.000000e-004	2.478616e-007	4.265205e-007	-1.000000e-004	-1.000000e-004
9.357144285714286e-004	6.999491e-001	2.454639e-001	2.464640e-001	-4.534851e-001	1.046515e+000	-1.000000e-003	-1.001047e-004	-1.001400e-004	-1.000000e-004	-1.000000e-004	1.047515e-007	1.399899e-007	-1.000000e-004	-1.000000e-004
9.500000000000000e-004	-7.286129e-001	-2.612162e+000	-2.611161e+000	-1.882549e+000	-3.825485e-001	-1.000000e-003	-9.996184e-005	-9.985427e-005	-1.000000e-004	-1.000000e-004	-3.815485e-008	-1.457226e-007	-1.000000e-004	-1.000000e-004
9.500010000000000e-004	-7.286624e-001	-1.110260e+000	-1.110260e+000	-3.815980e-001	-3.815980e-001	1.654232e-014	3.815980e-008	1.457325e-007	0.000000e+000	1.732695e-015	-3.815980e-008	-1.457325e-007	0.000000e+000	1.654232e-015
1.000000000000000e-003	-7.214122e-001	-1.101107e+000	-1.101107e+000	-3.796948e-001	-3.796948e-001	8.456777e-018	3.796948e-008	1.442824e-007	0.000000e+000	8.178643e-019	-3.796948e-008	-1.442824e-007	0.000000e+000	8.456777e-019
1.000001000000000e-003	-7.213616e-001	4.009942e-001	3.999942e-001	1.121356e+000	-3.786443e-001	1.000000e-003	1.000380e-004	1.001443e-004	1.000000e-004	1.000000e-004	-3.796443e-008	-1.442723e-007	1.000000e-004	1.000000e-004
1.014286571428571e-003	7.071108e-001	3.257501e+000	3.256501e+000	2.549390e+000	1.049390e+000	1.000000e-003	9.989516e-005	9.985858e-005	1.000000e-004	1.000000e-004	1.048390e-007	1.414222e-007	1.000000e-004	1.000000e-004
1.028572142857143e-003	2.131561e+000	6.107967e+000	6.106967e+000	3.975405e+000	2.475405e+000	1.000000e-003	9.975256e-005	9.957369e-005	1.000000e-004	1.000000e-004	2.474405e-007	4.263123e-007	1.000000e-004	1.000000e-004
1.042857714285714e-003	3.551990e+000	8.952393e+000	8.951392e+000	5.399402e+000	3.899402e+000	1.000000e-003	9.961016e-005	9.928960e-005	1.000000e-004	1.000000e-004	3.898402e-007	7.103981e-007	1.000000e-004	1.000000e-004
1.057143285714286e-003	4.968397e+000	1.179078e+001	1.178978e+001	6.821380e+000	5.321380e+000	1.000000e-003	9.946796e-005	9.900632e-005	1.000000e-004	1.000000e-004	5.320380e-007	9.936795e-007	1.000000e-004	1.000000e-004
1.071428857142857e-003	6.380782e+000	1.462312e+001	1.462212e+001	8.241339e+000	6.741339e+000	1.000000e-003	9.932597e-005	9.872384e-005	1.000000e-004	1.000000e-004	6.740339e-007	1.276157e-006	1.000000e-004	1.000000e-004
1.085714428571429e-003	7.789146e+000	1.744943e+001	1.744843e+001	9.659279e+000	8.159279e+000	1.000000e-003	9.918417e-005	9.844217e-005	1.000000e-004	1.000000e-004	8.158279e-007	1.557829e-006	1.000000e-004	1.000000e-004
1.100000000000000e-003	9.193487e+000	2.026969e+001	2.026869e+001	1.107520e+001	9.575201e+000	1.000000e-003	9.904258e-005	9.816130e-005	1.000000e-004	1.000000e-004	9.574201e-007	1.838698e-006	1.000000e-004	1.000000e-004
1.100001000000000e-003	9.193485e+000	1.726568e+001	1.726668e+001	8.073198e+000	9.573198e+000	-1.000000e-003	-1.009574e-004	-1.018387e-004	-1.000000e-004	-1.000000e-004	9.574198e-007	1.838697e-006	-1.000000e-004	-1.000000e-004
1.113607114285645e-003	7.809822e+000	1.450935e+001	1.451035e+001	6.700529e+000	8.200529e+000	-1.000000e-003	-1.008202e-004	-1.015620e-004	-1.000000e-004	-1.000000e-004	8.201529e-007	1.561965e-006	-1.000000e-004	-1.000000e-004
1.127213228571290e-003	6.429881e+000	1.175859e+001	1.175959e+001	5.329713e+000	6.829713e+000	-1.000000e-003	-1.006831e-004	-1.012860e-004	-1.000000e-004	-1.000000e-004	6.830713e-007	1.285976e-006	-1.000000e-004	-1.000000e-004
1.140819342856935e-003	5.053661e+000	9.013412e+000	9.014412e+000	3.960751e+000	5.460751e+000	-1.000000e-003	-1.005462e-004	-1.010107e-004	-1.000000e-004	-1.000000e-004	5.461751e-007	1.010732e-006	-1.000000e-004	-1.000000e-004
1.154425457142580e-003	3.681163e+000	6.273805e+000	6.274805e+000	2.593642e+000	4.093642e+000	-1.000000e-003	-1.004095e-004	-1.007362e-004	-1.000000e-004	-1.000000e-004	4.094642e-007	7.362326e-007	-1.000000e-004	-1.000000e-004
1.168031571428225e-003	2.312386e+000	3.539772e+000	3.540772e+000	1.228386e+000	2.728386e+000	-1.000000e-003	-1.002729e-004	-1.004625e-004	-1.000000e-004	-1.000000e-004	2.729386e-007	4.624772e-007	-1.000000e-004	-1.000000e-004
1.181637685713869e-003	9.473306e-001	8.113150e-001	8.123150e-001	-1.350156e-001	1.364984e+000	-1.000000e-003	-1.001366e-004	-1.001895e-004	-1.000000e-004	-1.000000e-004	1.365984e-007	1.894661e-007	-1.000000e-004	-1.000000e-004
1.195243799999514e-003	-4.140031e-001	-1.911567e+000	-1.910567e+000	-1.496564e+000	3.435804e-003	-1.000000e-003	-1.000004e-004	-9.991720e-005	-1.000000e-004	-1.000000e-004	4.435808e-010	-8.280063e-008	-1.000000e-004	-1.000000e-004
1.200000000000000e-003	-8.891220e-001	-2.862255e+000	-2.861255e+000	-1.972133e+000	-4.721327e-001	-1.000000e-003	-9.995289e-005	-9.982217e-005	-1.000000e-004	-1.000000e-004	-4.711326e-008	-1.778244e-007	-1.000000e-004	-1.000000e-004
1.200001000000000e-003	-8.891714e-001	-1.360353e+000	-1.360353e+000	-4.711821e-001	-4.711821e-001	5.218048e-015	4.711821e-008	1.778343e-007	0.000000e+000	6.242821e-016	-4.711821e-008	-1.778343e-007	0.000000e+000	5.218048e-016
1.250000000000000e-003	-8.803242e-001	-1.349156e+000	-1.349156e+000	-4.688321e-001	-4.688321e-001	3.079134e-017	4.688321e-008	1.760648e-007	0.000000e+000	3.060515e-018	-4.688321e-008	-1.760648e-007	0.000000e+000	3.079134e-018
1.250001000000000e-003	-8.802735e-001	1.529450e-001	1.519450e-001	1.032218e+000	-4.677816e-001	1.000000e-003	1.000469e-004	1.001761e-004	1.000000e-004	1.000000e-004	-4.687816e-008	-1.760547e-007	1.000000e-004	1.000000e-004
1.264286571428571e-003	5.486522e-001	3.010033e+000	3.009032e+000	2.460380e+000	9.603800e-001	1.000000e-003	9.990406e-005	9.989027e-005	1.000000e-004	1.000000e-004	9.593800e-008	1.097305e-007	1.000000e-004	1.000000e-004
1.278572142857143e-003	1.973555e+000	5.861078e+000	5.860078e+000	3.886523e+000	2.386523e+000	1.000000e-003	9.976145e-005	9.960529e-005	1.000000e-004	1.000000e-004	2.385522e-007	3.947110e-007	1.000000e-004	1.000000e-004
1.292857714285714e-003	3.394435e+000	8.706081e+000	8.705081e+000	5.310646e+000	3.810646e+000	1.000000e-003	9.961904e-005	9.932111e-005	1.000000e-004	1.000000e-004	3.809646e-007	6.788870e-007	1.000000e-004	1.000000e-004
1.307143285714286e-003	4.811291e+000	1.154504e+001	1.154404e+001	6.732751e+000	5.232751e+000	1.000000e-003	9.947683e-005	9.903774e-005	1.000000e-004	1.000000e-004	5.231751e-007	9.622583e-007	1.000000e-004	1.000000e-004
1.321428857142857e-003	6.224125e+000	1.437796e+001	1.437696e+001	8.152836e+000	6.652836e+000	1.000000e-003	9.933482e-005	9.875518e-005	1.000000e-004	1.000000e-004	6.651836e-007	1.244825e-006	1.000000e-004	1.000000e-004
1.335714428571429e-003	7.632936e+000	1.720484e+001	1.720384e+001	9.570903e+000	8.070903e+000	1.000000e-003	9.919301e-005	9.847341e-005	1.000000e-004	1.000000e-004	8.069903e-007	1.526587e-006	1.000000e-004	1.000000e-004
1.350000000000000e-003	9.037724e+000	2.002567e+001	2.002467e+001	1.098695e+001	9.486950e+000	1.000000e-003	9.905140e-005	9.819245e-005	1.000000e-004	1.000000e-004	9.485950e-007	1.807545e-006	1.000000e-004	1.000000e-004
1.350001000000000e-003	9.037721e+000	1.702167e+001	1.702267e+001	7.984948e+000	9.484948e+000	-1.000000e-003	-1.009486e-004	-1.018075e-004	-1.000000e-004	-1.000000e-004	9.485948e-007	1.807544e-006	-1.000000e-004	-1.000000e-004
1.364286571428572e-003	7.585523e+000	1.412844e+001	1.412944e+001	6.543915e+000	8.043915e+000	-1.000000e-003	-1.008045e-004	-1.015171e-004	-1.000000e-004	-1.000000e-004	8.044915e-007	1.517105e-006	-1.000000e-004	-1.000000e-004
1.378572142857143e-003	6.137413e+000	1.124133e+001	1.124233e+001	5.104919e+000	6.604919e+000	-1.000000e-003	-1.006606e-004	-1.012275e-004	-1.000000e-004	-1.000000e-004	6.605919e-007	1.227483e-006	-1.000000e-004	-1.000000e-004
1.392857714285714e-003	4.693393e+000	8.360352e+000	8.361352e+000	3.667960e+000	5.167960e+000	-1.000000e-003	-1.005169e-004	-1.009387e-004	-1.000000e-004	-1.000000e-004	5.168960e-007	9.386786e-007	-1.000000e-004	-1.000000e-004
1.407143285714286e-003	3.253461e+000	5.485498e+000	5.486498e+000	2.233038e+000	3.733038e+000	-1.000000e-003	-1.003734e-004	-1.006507e-004	-1.000000e-004	-1.000000e-004	3.734038e-007	6.506922e-007	-1.000000e-004	-1.000000e-004
1.421428857142857e-003	1.817618e+000	2.616770e+000	2.617770e+000	8.001529e-001	2.300153e+000	-1.000000e-003	-1.002301e-004	-1.003635e-004	-1.000000e-004	-1.000000e-004	2.301153e-007	3.635235e-007	-1.000000e-004	-1.000000e-004
1.435714428571429e-003	3.858630e-001	-2.458316e-001	-2.448316e-001	-6.306946e-001	8.693054e-001	-1.000000e-003	-1.000870e-004	-1.000772e-004	-1.000000e-004	-1.000000e-004	8.703055e-008	7.717261e-008	-1.000000e-004	-1.000000e-004
1.450000000000000e-003	-1.041803e+000	-3.102308e+000	-3.101308e+000	-2.059505e+000	-5.595049e-001	-1.000000e-003	-9.994415e-005	-9.979164e-005	-1.000000e-004	-1.000000e-004	-5.585049e-008	-2.083606e-007	-1.000000e-004	-1.000000e-004
1.450001000000000e-003	-1.041852e+000	-1.600407e+000	-1.600407e+000	-5.585544e-001	-5.585544e-001	2.331468e-014	5.585544e-008	2.083705e-007	0.000000e+000	2.516402e-015	-5.585544e-008	-2.083705e-007	0.000000e+000	2.331468e-015
