time	V(N001,N003)	V(N004,N005)	V(ve)	V(n002)	I(I1)	I(S1)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000
1.000000000000000e-009	5.006790e-006	5.000993e-005	3.020550e-001	0.000000e+000	1.000000e-004	-6.041100e-013
5.000000000000000e-005	4.997449e-001	4.987470e+000	5.789215e+000	0.000000e+000	1.000000e-004	-1.157843e-011
5.000100000000001e-005	4.997449e-001	4.987468e+000	5.185213e+000	0.000000e+000	-1.000000e-004	-1.037043e-011
6.428657142857144e-005	3.567676e-001	3.552856e+000	3.607624e+000	0.000000e+000	-1.000000e-004	-7.215247e-012
7.857214285714287e-005	2.138309e-001	2.120272e+000	2.032103e+000	0.000000e+000	-1.000000e-004	-4.064206e-012
9.285771428571430e-005	7.093471e-002	6.897165e-001	4.586512e-001	0.000000e+000	-1.000000e-004	-9.173024e-013
1.071432857142857e-004	-7.192086e-002	-7.388112e-001	-1.112732e+000	0.000000e+000	-1.000000e-004	2.225464e-012
1.214288571428572e-004	-2.147359e-001	-2.165311e+000	-2.682046e+000	0.000000e+000	-1.000000e-004	5.364093e-012
1.357144285714286e-004	-3.575103e-001	-3.589782e+000	-4.249292e+000	0.000000e+000	-1.000000e-004	8.498584e-012
1.500000000000000e-004	-5.002441e-001	-5.012225e+000	-5.814469e+000	0.000000e+000	-1.000000e-004	1.162894e-011
1.500010000000000e-004	-5.002441e-001	-5.012223e+000	-5.210467e+000	0.000000e+000	1.000000e-004	1.042093e-011
1.571437142857143e-004	-4.287513e-001	-4.294666e+000	-4.421417e+000	0.000000e+000	1.000000e-004	8.842834e-012
1.642864285714286e-004	-3.572685e-001	-3.577607e+000	-3.632876e+000	0.000000e+000	1.000000e-004	7.265752e-012
1.714291428571429e-004	-2.857956e-001	-2.861048e+000	-2.844844e+000	0.000000e+000	1.000000e-004	5.689688e-012
1.785718571428571e-004	-2.143328e-001	-2.144988e+000	-2.057321e+000	0.000000e+000	1.000000e-004	4.114642e-012
1.857145714285714e-004	-1.428799e-001	-1.429427e+000	-1.270307e+000	0.000000e+000	1.000000e-004	2.540615e-012
1.928572857142857e-004	-7.143697e-002	-7.143660e-001	-4.838030e-001	0.000000e+000	1.000000e-004	9.676059e-013
2.000000000000000e-004	-4.053116e-006	1.962947e-004	3.021923e-001	0.000000e+000	1.000000e-004	-6.043845e-013
2.000010000000000e-004	9.248033e-007	2.457948e-004	2.467196e-004	0.000000e+000	0.000000e+000	-4.934393e-016
2.100000000000000e-004	9.246287e-007	2.455492e-004	2.464738e-004	0.000000e+000	0.000000e+000	-4.929476e-016
2.100004993652344e-004	9.246287e-007	2.455492e-004	2.464738e-004	-9.987305e-001	0.000000e+000	-5.202993e-016
2.100004995605469e-004	9.246287e-007	2.455492e-004	2.162115e-004	-9.991211e-001	0.000000e+000	-1.002064e-008
2.100004999511719e-004	9.246214e-007	2.455491e-004	1.146078e-004	-9.999024e-001	0.000000e+000	-4.366423e-008
2.100005007324219e-004	9.246178e-007	2.455491e-004	2.163326e-005	-1.001465e+000	0.000000e+000	-7.445048e-008
2.100005022949219e-004	9.246064e-007	2.455490e-004	8.161377e-017	-1.004590e+000	0.000000e+000	-8.161376e-008
2.100010000000000e-004	9.205448e-007	2.455083e-004	8.159897e-017	-2.000000e+000	0.000000e+000	-8.159897e-008
2.104876623194724e-004	-2.458390e-006	2.117084e-004	6.928809e-017	-2.000000e+000	0.000000e+000	-6.928809e-008
2.109743246389448e-004	-5.458375e-006	1.816988e-004	5.835777e-017	-2.000000e+000	0.000000e+000	-5.835777e-008
2.114609869584172e-004	-8.079412e-006	1.554796e-004	4.880800e-017	-2.000000e+000	0.000000e+000	-4.880801e-008
2.119476492778896e-004	-1.032150e-005	1.330507e-004	4.063879e-017	-2.000000e+000	0.000000e+000	-4.063879e-008
2.124343115973620e-004	-1.218464e-005	1.144120e-004	3.385013e-017	-2.000000e+000	0.000000e+000	-3.385013e-008
2.129209739168345e-004	-1.366883e-005	9.956375e-005	2.844203e-017	-2.000000e+000	0.000000e+000	-2.844203e-008
2.134076362363069e-004	-1.477407e-005	8.850579e-005	2.441448e-017	-2.000000e+000	0.000000e+000	-2.441448e-008
2.146101230803123e-004	-1.717276e-005	6.450585e-005	1.567321e-017	-2.000000e+000	0.000000e+000	-1.567321e-008
2.169904656744638e-004	-1.968255e-005	3.938711e-005	6.524689e-018	-2.000000e+000	0.000000e+000	-6.524689e-009
2.200010000000000e-004	-2.091029e-005	2.708757e-005	2.045456e-018	-2.000000e+000	0.000000e+000	-2.045456e-009
2.200014999511719e-004	-2.091040e-005	2.708655e-005	1.029359e-006	-1.000098e+000	0.000000e+000	-1.703923e-009
2.200015054199218e-004	-2.091040e-005	2.708655e-005	6.176151e-006	-9.891602e-001	0.000000e+000	-1.235230e-017
2.200020000000000e-004	-2.091040e-005	2.708655e-005	6.176150e-006	-4.643663e-011	0.000000e+000	-1.235230e-017
2.500000000000000e-004	-2.089785e-005	2.700541e-005	6.107559e-006	0.000000e+000	0.000000e+000	-1.221512e-017
2.500010000000000e-004	-1.585484e-005	7.750536e-005	3.020616e-001	0.000000e+000	1.000000e-004	-6.041233e-013
3.000000000000000e-004	4.997239e-001	4.987498e+000	5.789222e+000	0.000000e+000	1.000000e-004	-1.157844e-011
3.000010000000000e-004	4.997239e-001	4.987497e+000	5.185221e+000	0.000000e+000	-1.000000e-004	-1.037044e-011
3.142865714285715e-004	3.567467e-001	3.552885e+000	3.607631e+000	0.000000e+000	-1.000000e-004	-7.215263e-012
3.285721428571429e-004	2.138101e-001	2.120301e+000	2.032111e+000	0.000000e+000	-1.000000e-004	-4.064222e-012
3.428577142857143e-004	7.091400e-002	6.897449e-001	4.586589e-001	0.000000e+000	-1.000000e-004	-9.173179e-013
3.571432857142857e-004	-7.194158e-002	-7.387827e-001	-1.112724e+000	0.000000e+000	-1.000000e-004	2.225449e-012
3.714288571428572e-004	-2.147566e-001	-2.165282e+000	-2.682039e+000	0.000000e+000	-1.000000e-004	5.364078e-012
3.857144285714286e-004	-3.575311e-001	-3.589753e+000	-4.249285e+000	0.000000e+000	-1.000000e-004	8.498569e-012
4.000000000000000e-004	-5.002651e-001	-5.012196e+000	-5.814462e+000	0.000000e+000	-1.000000e-004	1.162892e-011
4.000010000000000e-004	-5.002651e-001	-5.012195e+000	-5.210460e+000	0.000000e+000	1.000000e-004	1.042092e-011
4.071437142857143e-004	-4.287722e-001	-4.294637e+000	-4.421410e+000	0.000000e+000	1.000000e-004	8.842819e-012
4.142864285714286e-004	-3.572893e-001	-3.577579e+000	-3.632868e+000	0.000000e+000	1.000000e-004	7.265737e-012
4.214291428571429e-004	-2.858164e-001	-2.861020e+000	-2.844836e+000	0.000000e+000	1.000000e-004	5.689673e-012
4.285718571428571e-004	-2.143535e-001	-2.144960e+000	-2.057313e+000	0.000000e+000	1.000000e-004	4.114627e-012
4.357145714285714e-004	-1.429006e-001	-1.429399e+000	-1.270300e+000	0.000000e+000	1.000000e-004	2.540600e-012
4.428572857142857e-004	-7.145767e-002	-7.143377e-001	-4.837953e-001	0.000000e+000	1.000000e-004	9.675909e-013
4.500000000000000e-004	-2.476573e-005	2.244809e-004	3.021997e-001	0.000000e+000	1.000000e-004	-6.043995e-013
4.500010000000000e-004	-1.981587e-005	2.739809e-004	2.541651e-004	0.000000e+000	0.000000e+000	-5.083301e-016
4.600000000000000e-004	-1.981191e-005	2.737071e-004	2.538952e-004	0.000000e+000	0.000000e+000	-5.077904e-016
4.600004993652344e-004	-1.981191e-005	2.737071e-004	2.538952e-004	-9.987305e-001	0.000000e+000	-5.359657e-016
4.600004995605469e-004	-1.981191e-005	2.737071e-004	2.227216e-004	-9.991211e-001	0.000000e+000	-1.032238e-008
4.600004999511719e-004	-1.981192e-005	2.737071e-004	1.180586e-004	-9.999024e-001	0.000000e+000	-4.497900e-008
4.600005007324219e-004	-1.981191e-005	2.737070e-004	2.228458e-005	-1.001465e+000	0.000000e+000	-7.669223e-008
4.600005022949219e-004	-1.981193e-005	2.737069e-004	8.407118e-017	-1.004590e+000	0.000000e+000	-8.407118e-008
4.600010000000000e-004	-1.981611e-005	2.736650e-004	8.405594e-017	-2.000000e+000	0.000000e+000	-8.405594e-008
4.603754885713533e-004	-2.259578e-005	2.458575e-004	7.392772e-017	-2.000000e+000	0.000000e+000	-7.392772e-008
4.607499771427065e-004	-2.510584e-005	2.207465e-004	6.478168e-017	-2.000000e+000	0.000000e+000	-6.478168e-008
4.611244657140598e-004	-2.734630e-005	1.983322e-004	5.661782e-017	-2.000000e+000	0.000000e+000	-5.661782e-008
4.614989542854130e-004	-2.931717e-005	1.786144e-004	4.943615e-017	-2.000000e+000	0.000000e+000	-4.943615e-008
4.618734428567663e-004	-3.101843e-005	1.615932e-004	4.323666e-017	-2.000000e+000	0.000000e+000	-4.323667e-008
4.622479314281195e-004	-3.245009e-005	1.472686e-004	3.801936e-017	-2.000000e+000	0.000000e+000	-3.801936e-008
4.626224199994728e-004	-3.361216e-005	1.356406e-004	3.378424e-017	-2.000000e+000	0.000000e+000	-3.378424e-008
4.638113736975694e-004	-3.692631e-005	1.024764e-004	2.170533e-017	-2.000000e+000	0.000000e+000	-2.170533e-008
4.651278327101393e-004	-3.922008e-005	7.951677e-005	1.334328e-017	-2.000000e+000	0.000000e+000	-1.334328e-008
4.677679204052376e-004	-4.152414e-005	5.643716e-005	4.938088e-018	-2.000000e+000	0.000000e+000	-4.938088e-009
4.700010000000000e-004	-4.230313e-005	4.861679e-005	2.090617e-018	-2.000000e+000	0.000000e+000	-2.090617e-009
4.700014999511718e-004	-4.230324e-005	4.861575e-005	1.052085e-006	-1.000098e+000	0.000000e+000	-1.741543e-009
4.700015054199219e-004	-4.230324e-005	4.861575e-005	6.312510e-006	-9.891602e-001	0.000000e+000	-1.262502e-017
4.700020000000000e-004	-4.230324e-005	4.861574e-005	6.312509e-006	-1.006468e-010	0.000000e+000	-1.262502e-017
5.000000000000000e-004	-4.227786e-005	4.847013e-005	6.192262e-006	0.000000e+000	0.000000e+000	-1.238452e-017
5.000010000000000e-004	-3.722310e-005	9.897002e-005	3.020617e-001	0.000000e+000	1.000000e-004	-6.041235e-013
5.500000000000000e-004	4.997029e-001	4.987520e+000	5.789222e+000	0.000000e+000	1.000000e-004	-1.157844e-011
5.500010000000001e-004	4.997025e-001	4.987518e+000	5.185221e+000	0.000000e+000	-1.000000e-004	-1.037044e-011
5.642865714285715e-004	3.567253e-001	3.552906e+000	3.607631e+000	0.000000e+000	-1.000000e-004	-7.215263e-012
5.785721428571429e-004	2.137887e-001	2.120322e+000	2.032111e+000	0.000000e+000	-1.000000e-004	-4.064221e-012
5.928577142857144e-004	7.089263e-002	6.897662e-001	4.586588e-001	0.000000e+000	-1.000000e-004	-9.173176e-013
6.071432857142858e-004	-7.196295e-002	-7.387614e-001	-1.112724e+000	0.000000e+000	-1.000000e-004	2.225449e-012
6.214288571428572e-004	-2.147780e-001	-2.165261e+000	-2.682039e+000	0.000000e+000	-1.000000e-004	5.364078e-012
6.357144285714286e-004	-3.575526e-001	-3.589732e+000	-4.249285e+000	0.000000e+000	-1.000000e-004	8.498569e-012
6.500000000000000e-004	-5.002866e-001	-5.012175e+000	-5.814462e+000	0.000000e+000	-1.000000e-004	1.162892e-011
6.500010000000000e-004	-5.002861e-001	-5.012174e+000	-5.210460e+000	0.000000e+000	1.000000e-004	1.042092e-011
6.571437142857142e-004	-4.287934e-001	-4.294616e+000	-4.421410e+000	0.000000e+000	1.000000e-004	8.842819e-012
6.642864285714286e-004	-3.573106e-001	-3.577558e+000	-3.632868e+000	0.000000e+000	1.000000e-004	7.265737e-012
6.714291428571429e-004	-2.858378e-001	-2.860999e+000	-2.844836e+000	0.000000e+000	1.000000e-004	5.689673e-012
6.785718571428571e-004	-2.143750e-001	-2.144939e+000	-2.057314e+000	0.000000e+000	1.000000e-004	4.114627e-012
6.857145714285714e-004	-1.429220e-001	-1.429378e+000	-1.270300e+000	0.000000e+000	1.000000e-004	2.540600e-012
6.928572857142857e-004	-7.147907e-002	-7.143167e-001	-4.837957e-001	0.000000e+000	1.000000e-004	9.675914e-013
7.000000000000000e-004	-4.604459e-005	2.455211e-004	3.021995e-001	0.000000e+000	1.000000e-004	-6.043989e-013
7.000010000000000e-004	-4.111053e-005	2.950211e-004	2.539105e-004	0.000000e+000	0.000000e+000	-5.078211e-016
7.100000000000000e-004	-4.110232e-005	2.947262e-004	2.536239e-004	0.000000e+000	0.000000e+000	-5.072479e-016
7.100004993652344e-004	-4.110232e-005	2.947262e-004	2.536239e-004	-9.987305e-001	0.000000e+000	-5.353929e-016
7.100004995605469e-004	-4.110231e-005	2.947262e-004	2.224836e-004	-9.991211e-001	0.000000e+000	-1.031135e-008
7.100004999511720e-004	-4.110232e-005	2.947262e-004	1.179324e-004	-9.999024e-001	0.000000e+000	-4.493094e-008
7.100005007324219e-004	-4.110232e-005	2.947261e-004	2.226076e-005	-1.001465e+000	0.000000e+000	-7.661028e-008
7.100005022949219e-004	-4.110233e-005	2.947260e-004	8.398135e-017	-1.004590e+000	0.000000e+000	-8.398136e-008
7.100010000000000e-004	-4.110651e-005	2.946842e-004	8.396612e-017	-2.000000e+000	0.000000e+000	-8.396612e-008
7.103754885713533e-004	-4.388440e-005	2.668920e-004	7.384357e-017	-2.000000e+000	0.000000e+000	-7.384357e-008
7.107499771427066e-004	-4.639146e-005	2.418087e-004	6.470769e-017	-2.000000e+000	0.000000e+000	-6.470769e-008
7.111244657140598e-004	-4.862769e-005	2.194343e-004	5.655847e-017	-2.000000e+000	0.000000e+000	-5.655848e-008
7.114989542854131e-004	-5.059308e-005	1.997688e-004	4.939593e-017	-2.000000e+000	0.000000e+000	-4.939593e-008
7.118734428567664e-004	-5.228765e-005	1.828122e-004	4.322005e-017	-2.000000e+000	0.000000e+000	-4.322006e-008
7.122479314281197e-004	-5.371138e-005	1.685645e-004	3.803085e-017	-2.000000e+000	0.000000e+000	-3.803085e-008
7.126224199994729e-004	-5.486428e-005	1.570258e-004	3.382831e-017	-2.000000e+000	0.000000e+000	-3.382831e-008
7.138777431485034e-004	-5.831272e-005	1.225096e-004	2.125726e-017	-2.000000e+000	0.000000e+000	-2.125726e-008
7.152562789282030e-004	-6.063823e-005	9.922289e-005	1.277638e-017	-2.000000e+000	0.000000e+000	-1.277638e-008
7.181270408240937e-004	-6.299553e-005	7.558951e-005	4.170190e-018	-2.000000e+000	0.000000e+000	-4.170190e-009
7.200010000000000e-004	-6.356811e-005	6.982641e-005	2.072284e-018	-2.000000e+000	0.000000e+000	-2.072284e-009
7.200014999511719e-004	-6.356821e-005	6.982536e-005	1.042859e-006	-1.000098e+000	0.000000e+000	-1.726270e-009
7.200015054199219e-004	-6.356821e-005	6.982536e-005	6.257154e-006	-9.891602e-001	0.000000e+000	-1.251431e-017
7.200020000000000e-004	-6.356821e-005	6.982536e-005	6.257151e-006	-1.006468e-010	0.000000e+000	-1.251430e-017
7.500000000000000e-004	-6.353008e-005	6.961621e-005	6.086130e-006	0.000000e+000	0.000000e+000	-1.217226e-017
7.500010000000000e-004	-5.847216e-005	1.201162e-004	3.020616e-001	0.000000e+000	1.000000e-004	-6.041233e-013
8.000000000000000e-004	4.996819e-001	4.987541e+000	5.789222e+000	0.000000e+000	1.000000e-004	-1.157844e-011
8.000010000000001e-004	4.996815e-001	4.987539e+000	5.185221e+000	0.000000e+000	-1.000000e-004	-1.037044e-011
8.142865714285715e-004	3.567042e-001	3.552927e+000	3.607631e+000	0.000000e+000	-1.000000e-004	-7.215263e-012
8.285721428571429e-004	2.137675e-001	2.120343e+000	2.032111e+000	0.000000e+000	-1.000000e-004	-4.064221e-012
8.428577142857144e-004	7.087138e-002	6.897871e-001	4.586586e-001	0.000000e+000	-1.000000e-004	-9.173171e-013
8.571432857142858e-004	-7.198419e-002	-7.387405e-001	-1.112725e+000	0.000000e+000	-1.000000e-004	2.225449e-012
8.714288571428572e-004	-2.147992e-001	-2.165240e+000	-2.682039e+000	0.000000e+000	-1.000000e-004	5.364079e-012
8.857144285714286e-004	-3.575737e-001	-3.589711e+000	-4.249285e+000	0.000000e+000	-1.000000e-004	8.498570e-012
9.000000000000000e-004	-5.003076e-001	-5.012155e+000	-5.814462e+000	0.000000e+000	-1.000000e-004	1.162892e-011
9.000010000000000e-004	-5.003076e-001	-5.012153e+000	-5.210461e+000	0.000000e+000	1.000000e-004	1.042092e-011
9.000060400000001e-004	-5.002570e-001	-5.011647e+000	-5.209904e+000	0.000000e+000	1.000000e-004	1.041981e-011
9.071480342857144e-004	-4.287713e-001	-4.294162e+000	-4.420933e+000	0.000000e+000	1.000000e-004	8.841866e-012
9.142900285714287e-004	-3.572956e-001	-3.577176e+000	-3.632472e+000	0.000000e+000	1.000000e-004	7.264943e-012
9.214320228571430e-004	-2.858299e-001	-2.860689e+000	-2.844519e+000	0.000000e+000	1.000000e-004	5.689038e-012
9.285740171428572e-004	-2.143743e-001	-2.144702e+000	-2.057076e+000	0.000000e+000	1.000000e-004	4.114152e-012
9.357160114285715e-004	-1.429286e-001	-1.429213e+000	-1.270142e+000	0.000000e+000	1.000000e-004	2.540284e-012
9.428580057142858e-004	-7.149291e-002	-7.142238e-001	-4.837168e-001	0.000000e+000	1.000000e-004	9.674336e-013
9.500000000000000e-004	-6.723404e-005	2.662524e-004	3.021990e-001	0.000000e+000	1.000000e-004	-6.043980e-013
9.500010000000000e-004	-6.227789e-005	3.157525e-004	2.534746e-004	0.000000e+000	0.000000e+000	-5.069492e-016
9.600000000000000e-004	-6.226543e-005	3.154369e-004	2.531715e-004	0.000000e+000	0.000000e+000	-5.063430e-016
9.600004993652344e-004	-6.226543e-005	3.154369e-004	2.531715e-004	-9.987305e-001	0.000000e+000	-5.344379e-016
9.600004995605469e-004	-6.226543e-005	3.154369e-004	2.220868e-004	-9.991211e-001	0.000000e+000	-1.029295e-008
9.600004999511720e-004	-6.226544e-005	3.154369e-004	1.177221e-004	-9.999024e-001	0.000000e+000	-4.485079e-008
9.600005007324219e-004	-6.226545e-005	3.154368e-004	2.222105e-005	-1.001465e+000	0.000000e+000	-7.647363e-008
9.600005022949219e-004	-6.226546e-005	3.154367e-004	8.383154e-017	-1.004590e+000	0.000000e+000	-8.383154e-008
9.600010000000000e-004	-6.226963e-005	3.153950e-004	8.381634e-017	-2.000000e+000	0.000000e+000	-8.381634e-008
9.603754885713533e-004	-6.504367e-005	2.876390e-004	7.370705e-017	-2.000000e+000	0.000000e+000	-7.370705e-008
9.607499771427066e-004	-6.754594e-005	2.626011e-004	6.458781e-017	-2.000000e+000	0.000000e+000	-6.458781e-008
9.611244657140598e-004	-6.977646e-005	2.402815e-004	5.645862e-017	-2.000000e+000	0.000000e+000	-5.645861e-008
9.614989542854131e-004	-7.173522e-005	2.206800e-004	4.931948e-017	-2.000000e+000	0.000000e+000	-4.931947e-008
9.618734428567664e-004	-7.342221e-005	2.037967e-004	4.317038e-017	-2.000000e+000	0.000000e+000	-4.317038e-008
9.622479314281197e-004	-7.483745e-005	1.896317e-004	3.801134e-017	-2.000000e+000	0.000000e+000	-3.801133e-008
9.626224199994729e-004	-7.598093e-005	1.781848e-004	3.384234e-017	-2.000000e+000	0.000000e+000	-3.384234e-008
9.639406660396122e-004	-7.955085e-005	1.424440e-004	2.082556e-017	-2.000000e+000	0.000000e+000	-2.082556e-008
9.653742793018969e-004	-8.189676e-005	1.189430e-004	1.226698e-017	-2.000000e+000	0.000000e+000	-1.226697e-008
9.660352394016259e-004	-8.256888e-005	1.122035e-004	9.812798e-018	-2.000000e+000	0.000000e+000	-9.812798e-009
9.666961995013550e-004	-8.315000e-005	1.063741e-004	7.690099e-018	-2.000000e+000	0.000000e+000	-7.690099e-009
9.673571596010839e-004	-8.364014e-005	1.014548e-004	5.898877e-018	-2.000000e+000	0.000000e+000	-5.898877e-009
9.680181197008129e-004	-8.403929e-005	9.744547e-005	4.439132e-018	-2.000000e+000	0.000000e+000	-4.439132e-009
9.686790798005419e-004	-8.434745e-005	9.434627e-005	3.310865e-018	-2.000000e+000	0.000000e+000	-3.310866e-009
9.693400399002710e-004	-8.456462e-005	9.215713e-005	2.514076e-018	-2.000000e+000	0.000000e+000	-2.514076e-009
9.700010000000000e-004	-8.469081e-005	9.087808e-005	2.048764e-018	-2.000000e+000	0.000000e+000	-2.048764e-009
9.700014999511719e-004	-8.469092e-005	9.087705e-005	1.031023e-006	-1.000098e+000	0.000000e+000	-1.706678e-009
9.700015054199219e-004	-8.469092e-005	9.087705e-005	6.186137e-006	-9.891602e-001	0.000000e+000	-1.237227e-017
9.700020000000000e-004	-8.469091e-005	9.087705e-005	6.186133e-006	-1.006468e-010	0.000000e+000	-1.237227e-017
1.000000000000000e-003	-8.464012e-005	9.060484e-005	5.964725e-006	0.000000e+000	0.000000e+000	-1.192945e-017
1.000001000000000e-003	-7.960200e-005	1.411048e-004	3.020615e-001	0.000000e+000	1.000000e-004	-6.041230e-013
1.050000000000000e-003	4.996605e-001	4.987562e+000	5.789222e+000	0.000000e+000	1.000000e-004	-1.157844e-011
1.050001000000000e-003	4.996605e-001	4.987560e+000	5.185220e+000	0.000000e+000	-1.000000e-004	-1.037044e-011
1.064286571428572e-003	3.566832e-001	3.552948e+000	3.607631e+000	0.000000e+000	-1.000000e-004	-7.215262e-012
1.078572142857143e-003	2.137465e-001	2.120364e+000	2.032110e+000	0.000000e+000	-1.000000e-004	-4.064221e-012
1.092857714285714e-003	7.085031e-002	6.898080e-001	4.586583e-001	0.000000e+000	-1.000000e-004	-9.173166e-013
1.107143285714286e-003	-7.200526e-002	-7.387197e-001	-1.112725e+000	0.000000e+000	-1.000000e-004	2.225450e-012
1.121428857142857e-003	-2.148203e-001	-2.165219e+000	-2.682040e+000	0.000000e+000	-1.000000e-004	5.364079e-012
1.135714428571429e-003	-3.575947e-001	-3.589691e+000	-4.249285e+000	0.000000e+000	-1.000000e-004	8.498571e-012
1.150000000000000e-003	-5.003285e-001	-5.012134e+000	-5.814463e+000	0.000000e+000	-1.000000e-004	1.162893e-011
1.150001000000000e-003	-5.003285e-001	-5.012132e+000	-5.210461e+000	0.000000e+000	1.000000e-004	1.042092e-011
1.157143714285714e-003	-4.288356e-001	-4.294575e+000	-4.421410e+000	0.000000e+000	1.000000e-004	8.842821e-012
1.164286428571429e-003	-3.573527e-001	-3.577516e+000	-3.632869e+000	0.000000e+000	1.000000e-004	7.265738e-012
1.171429142857143e-003	-2.858798e-001	-2.860957e+000	-2.844837e+000	0.000000e+000	1.000000e-004	5.689674e-012
1.178571857142857e-003	-2.144169e-001	-2.144897e+000	-2.057314e+000	0.000000e+000	1.000000e-004	4.114629e-012
1.185714571428572e-003	-1.429640e-001	-1.429337e+000	-1.270301e+000	0.000000e+000	1.000000e-004	2.540602e-012
1.192857285714286e-003	-7.152113e-002	-7.142753e-001	-4.837966e-001	0.000000e+000	1.000000e-004	9.675930e-013
1.200000000000000e-003	-8.824468e-005	2.868263e-004	3.021986e-001	0.000000e+000	1.000000e-004	-6.043971e-013
1.200001000000000e-003	-8.330366e-005	3.363263e-004	2.530226e-004	0.000000e+000	0.000000e+000	-5.060453e-016
1.210000000000000e-003	-8.328701e-005	3.359902e-004	2.527032e-004	-4.336809e-010	0.000000e+000	-5.054064e-016
1.210000499365234e-003	-8.328701e-005	3.359902e-004	2.527032e-004	-9.987305e-001	0.000000e+000	-5.334494e-016
1.210000499560547e-003	-8.328701e-005	3.359902e-004	2.216759e-004	-9.991211e-001	0.000000e+000	-1.027393e-008
1.210000499951172e-003	-8.328698e-005	3.359901e-004	1.175041e-004	-9.999024e-001	0.000000e+000	-4.476789e-008
1.210000500732422e-003	-8.328700e-005	3.359901e-004	2.217982e-005	-1.001465e+000	0.000000e+000	-7.633221e-008
1.210000502294922e-003	-8.328701e-005	3.359900e-004	8.367647e-017	-1.004590e+000	0.000000e+000	-8.367648e-008
1.210001000000000e-003	-8.329117e-005	3.359483e-004	8.366131e-017	-2.000000e+000	0.000000e+000	-8.366131e-008
1.210375488571150e-003	-8.606109e-005	3.082311e-004	7.356623e-017	-2.000000e+000	0.000000e+000	-7.356622e-008
1.210749977142301e-003	-8.855844e-005	2.832402e-004	6.446416e-017	-2.000000e+000	0.000000e+000	-6.446416e-008
1.211124465713451e-003	-9.078321e-005	2.609756e-004	5.635511e-017	-2.000000e+000	0.000000e+000	-5.635511e-008
1.211498954284601e-003	-9.273541e-005	2.414374e-004	4.923908e-017	-2.000000e+000	0.000000e+000	-4.923908e-008
1.211873442855751e-003	-9.441504e-005	2.246255e-004	4.311606e-017	-2.000000e+000	0.000000e+000	-4.311606e-008
1.212247931426902e-003	-9.582209e-005	2.105400e-004	3.798606e-017	-2.000000e+000	0.000000e+000	-3.798606e-008
1.212622419998052e-003	-9.695657e-005	1.991808e-004	3.384907e-017	-2.000000e+000	0.000000e+000	-3.384907e-008
1.214000549660600e-003	-1.006386e-004	1.623082e-004	2.042040e-017	-2.000000e+000	0.000000e+000	-2.042040e-008
1.215483766032284e-003	-1.029978e-004	1.386639e-004	1.180997e-017	-2.000000e+000	0.000000e+000	-1.180997e-008
1.216129085170530e-003	-1.036416e-004	1.322035e-004	9.457582e-018	-2.000000e+000	0.000000e+000	-9.457582e-009
1.216774404308775e-003	-1.041977e-004	1.266211e-004	7.424964e-018	-2.000000e+000	0.000000e+000	-7.424964e-009
1.217419723447020e-003	-1.046660e-004	1.219166e-004	5.712115e-018	-2.000000e+000	0.000000e+000	-5.712115e-009
1.218065042585265e-003	-1.050465e-004	1.180900e-004	4.319035e-018	-2.000000e+000	0.000000e+000	-4.319034e-009
1.218710361723510e-003	-1.053393e-004	1.151413e-004	3.245723e-018	-2.000000e+000	0.000000e+000	-3.245723e-009
1.219355680861755e-003	-1.055442e-004	1.130706e-004	2.492180e-018	-2.000000e+000	0.000000e+000	-2.492180e-009
1.220001000000000e-003	-1.056614e-004	1.118778e-004	2.058406e-018	-2.000000e+000	0.000000e+000	-2.058406e-009
1.220001499951172e-003	-1.056615e-004	1.118768e-004	1.035875e-006	-1.000098e+000	0.000000e+000	-1.714710e-009
1.220001505419922e-003	-1.056615e-004	1.118768e-004	6.215249e-006	-9.891602e-001	0.000000e+000	-1.243050e-017
1.220002000000000e-003	-1.056615e-004	1.118768e-004	6.215244e-006	0.000000e+000	0.000000e+000	-1.243049e-017
1.250000000000000e-003	-1.055982e-004	1.115417e-004	5.943512e-006	0.000000e+000	0.000000e+000	-1.188702e-017
1.250001000000000e-003	-1.005530e-004	1.620416e-004	3.020615e-001	0.000000e+000	1.000000e-004	-6.041230e-013
1.300000000000000e-003	4.996395e-001	4.987582e+000	5.789222e+000	0.000000e+000	1.000000e-004	-1.157844e-011
1.300001000000000e-003	4.996395e-001	4.987581e+000	5.185220e+000	0.000000e+000	-1.000000e-004	-1.037044e-011
1.314286571428572e-003	3.566622e-001	3.552969e+000	3.607631e+000	0.000000e+000	-1.000000e-004	-7.215262e-012
1.328572142857143e-003	2.137255e-001	2.120385e+000	2.032110e+000	0.000000e+000	-1.000000e-004	-4.064220e-012
1.342857714285714e-003	7.082939e-002	6.898287e-001	4.586581e-001	0.000000e+000	-1.000000e-004	-9.173162e-013
1.357143285714286e-003	-7.202618e-002	-7.386990e-001	-1.112725e+000	0.000000e+000	-1.000000e-004	2.225450e-012
1.371428857142857e-003	-2.148412e-001	-2.165199e+000	-2.682040e+000	0.000000e+000	-1.000000e-004	5.364079e-012
1.385714428571429e-003	-3.576156e-001	-3.589670e+000	-4.249286e+000	0.000000e+000	-1.000000e-004	8.498571e-012
