time	V(N001,N003)	V(N004,N005)	V(ve)	V(n002)	I(I1)	I(S1)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-0.000000e+000
1.000000000000000e-009	5.006790e-006	5.000993e-005	3.020550e-001	0.000000e+000	1.000000e-004	-6.041100e-013
1.428657142857143e-005	1.428397e-001	1.427548e+000	1.872388e+000	0.000000e+000	1.000000e-004	-3.744775e-012
2.857214285714286e-005	2.856338e-001	2.853026e+000	3.440660e+000	0.000000e+000	1.000000e-004	-6.881320e-012
4.285771428571430e-005	4.283872e-001	4.276484e+000	5.006872e+000	0.000000e+000	1.000000e-004	-1.001374e-011
5.714328571428573e-005	5.711000e-001	5.697922e+000	6.571022e+000	0.000000e+000	1.000000e-004	-1.314204e-011
7.142885714285716e-005	7.137723e-001	7.117340e+000	8.133112e+000	0.000000e+000	1.000000e-004	-1.626622e-011
8.571442857142860e-005	8.564039e-001	8.534737e+000	9.693142e+000	0.000000e+000	1.000000e-004	-1.938628e-011
9.999999999999999e-005	9.989948e-001	9.950115e+000	1.125111e+001	0.000000e+000	1.000000e-004	-2.250222e-011
1.000010000000000e-004	9.989948e-001	9.950113e+000	1.064711e+001	0.000000e+000	-1.000000e-004	-2.129422e-011
1.142865714285714e-004	8.558751e-001	8.508416e+000	9.062292e+000	0.000000e+000	-1.000000e-004	-1.812458e-011
1.285721428571429e-004	7.127960e-001	7.068758e+000	7.479554e+000	0.000000e+000	-1.000000e-004	-1.495911e-011
1.428577142857143e-004	5.697574e-001	5.631138e+000	5.898895e+000	0.000000e+000	-1.000000e-004	-1.179779e-011
1.571432857142857e-004	4.267594e-001	4.195556e+000	4.320315e+000	0.000000e+000	-1.000000e-004	-8.640631e-012
1.714288571428572e-004	2.838019e-001	2.762012e+000	2.743814e+000	0.000000e+000	-1.000000e-004	-5.487629e-012
1.857144285714286e-004	1.408850e-001	1.330507e+000	1.169392e+000	0.000000e+000	-1.000000e-004	-2.338784e-012
2.000000000000000e-004	-1.991361e-003	-9.896019e-002	-4.029515e-001	0.000000e+000	-1.000000e-004	8.059031e-013
2.000010000000000e-004	-1.996294e-003	-9.900969e-002	-1.010060e-001	0.000000e+000	0.000000e+000	2.020120e-013
2.100000000000000e-004	-1.995899e-003	-9.891073e-002	-1.009066e-001	0.000000e+000	0.000000e+000	2.018133e-013
2.100004946593594e-004	-1.995899e-003	-9.891073e-002	-1.009066e-001	-9.893187e-001	0.000000e+000	2.018132e-013
2.100004994071397e-004	-1.995891e-003	-9.891070e-002	-8.408885e-002	-9.988143e-001	0.000000e+000	5.568789e-006
2.100005007849262e-004	-1.995893e-003	-9.891073e-002	-6.162536e-002	-1.001570e+000	0.000000e+000	1.300911e-005
2.100005021627128e-004	-1.995894e-003	-9.891074e-002	-4.264547e-002	-1.004326e+000	0.000000e+000	1.929523e-005
2.100005035404994e-004	-1.995894e-003	-9.891073e-002	-2.714918e-002	-1.007082e+000	0.000000e+000	2.442714e-005
2.100005049182859e-004	-1.995892e-003	-9.891071e-002	-1.513649e-002	-1.009837e+000	0.000000e+000	2.840484e-005
2.100005062960725e-004	-1.995889e-003	-9.891068e-002	-6.607391e-003	-1.012593e+000	0.000000e+000	3.122834e-005
2.100005076738591e-004	-1.995885e-003	-9.891063e-002	-1.561896e-003	-1.015348e+000	0.000000e+000	3.289764e-005
2.100005090516457e-004	-1.995880e-003	-9.891056e-002	-3.341273e-014	-1.018103e+000	0.000000e+000	3.341273e-005
2.100010000000000e-004	-1.994240e-003	-9.889415e-002	-3.340675e-014	-2.000000e+000	0.000000e+000	3.340676e-005
2.100886464746277e-004	-1.707968e-003	-9.603061e-002	-3.236377e-014	-2.000000e+000	0.000000e+000	3.236377e-005
2.101762929492554e-004	-1.431689e-003	-9.326703e-002	-3.135720e-014	-2.000000e+000	0.000000e+000	3.135720e-005
2.102639394238831e-004	-1.165405e-003	-9.060342e-002	-3.038703e-014	-2.000000e+000	0.000000e+000	3.038703e-005
2.103515858985108e-004	-9.091152e-004	-8.803977e-002	-2.945327e-014	-2.000000e+000	0.000000e+000	2.945327e-005
2.104392323731386e-004	-6.628190e-004	-8.557608e-002	-2.855593e-014	-2.000000e+000	0.000000e+000	2.855593e-005
2.105268788477663e-004	-4.265169e-004	-8.321235e-002	-2.769499e-014	-2.000000e+000	0.000000e+000	2.769499e-005
2.106145253223940e-004	-2.002089e-004	-8.094858e-002	-2.687046e-014	-2.000000e+000	0.000000e+000	2.687046e-005
2.112280693686664e-004	1.232191e-003	-6.662011e-002	-2.165163e-014	-2.000000e+000	0.000000e+000	2.165163e-005
2.119467672838542e-004	2.571188e-003	-5.322567e-002	-1.677301e-014	-2.000000e+000	0.000000e+000	1.677300e-005
2.129242455209436e-004	3.921098e-003	-3.972149e-002	-1.185444e-014	-2.000000e+000	0.000000e+000	1.185444e-005
2.140203218784374e-004	4.985141e-003	-2.907636e-002	-7.977226e-015	-2.000000e+000	0.000000e+000	7.977225e-006
2.152313706695849e-004	5.771140e-003	-2.121204e-002	-5.112881e-015	-2.000000e+000	0.000000e+000	5.112881e-006
2.163827669900634e-004	6.257768e-003	-1.634222e-002	-3.339221e-015	-2.000000e+000	0.000000e+000	3.339221e-006
2.176227618249951e-004	6.595337e-003	-1.296312e-002	-2.108537e-015	-2.000000e+000	0.000000e+000	2.108537e-006
2.178172717628524e-004	6.641062e-003	-1.250535e-002	-1.941817e-015	-2.000000e+000	0.000000e+000	1.941817e-006
2.180117817007097e-004	6.683169e-003	-1.208376e-002	-1.788276e-015	-2.000000e+000	0.000000e+000	1.788276e-006
2.182062916385669e-004	6.721659e-003	-1.169836e-002	-1.647914e-015	-2.000000e+000	0.000000e+000	1.647914e-006
2.184008015764242e-004	6.756532e-003	-1.134914e-002	-1.520730e-015	-2.000000e+000	0.000000e+000	1.520730e-006
2.185953115142815e-004	6.787787e-003	-1.103610e-002	-1.406725e-015	-2.000000e+000	0.000000e+000	1.406725e-006
2.187898214521388e-004	6.815425e-003	-1.075924e-002	-1.305898e-015	-2.000000e+000	0.000000e+000	1.305898e-006
2.189843313899960e-004	6.839445e-003	-1.051856e-002	-1.218250e-015	-2.000000e+000	0.000000e+000	1.218250e-006
2.195036627800110e-004	6.897340e-003	-9.938367e-003	-1.006962e-015	-2.000000e+000	0.000000e+000	1.006962e-006
2.195747109542952e-004	6.904367e-003	-9.867933e-003	-9.813132e-016	-2.000000e+000	0.000000e+000	9.813132e-007
2.196457591285793e-004	6.911229e-003	-9.799141e-003	-9.562619e-016	-2.000000e+000	0.000000e+000	9.562619e-007
2.197168073028634e-004	6.917928e-003	-9.731989e-003	-9.318082e-016	-2.000000e+000	0.000000e+000	9.318082e-007
2.197878554771476e-004	6.924462e-003	-9.666478e-003	-9.079522e-016	-2.000000e+000	0.000000e+000	9.079522e-007
2.198589036514317e-004	6.930833e-003	-9.602608e-003	-8.846938e-016	-2.000000e+000	0.000000e+000	8.846938e-007
2.199299518257158e-004	6.937039e-003	-9.540379e-003	-8.620332e-016	-2.000000e+000	0.000000e+000	8.620332e-007
2.200010000000000e-004	6.943081e-003	-9.479791e-003	-8.399702e-016	-2.000000e+000	0.000000e+000	8.399702e-007
2.200014999092028e-004	6.943123e-003	-9.479371e-003	-4.904750e-006	-1.000182e+000	0.000000e+000	8.382191e-007
2.200015000012926e-004	6.943123e-003	-9.479370e-003	-4.370820e-004	-9.999974e-001	0.000000e+000	6.951046e-007
2.200015001854721e-004	6.943122e-003	-9.479371e-003	-1.700121e-003	-9.996291e-001	0.000000e+000	2.768630e-007
2.200015005538311e-004	6.943122e-003	-9.479370e-003	-2.536033e-003	-9.988924e-001	0.000000e+000	7.121714e-011
2.200020000000000e-004	6.943123e-003	-9.479370e-003	-2.536247e-003	-4.643663e-011	0.000000e+000	5.072494e-015
2.500000000000000e-004	6.938958e-003	-9.450976e-003	-2.512018e-003	0.000000e+000	0.000000e+000	5.024035e-015
2.500010000000000e-004	6.944031e-003	-9.400476e-003	2.995435e-001	0.000000e+000	1.000000e-004	-5.990871e-013
2.642865714285715e-004	1.497765e-001	1.418105e+000	1.869882e+000	0.000000e+000	1.000000e-004	-3.739764e-012
2.785721428571429e-004	2.925685e-001	2.843593e+000	3.438161e+000	0.000000e+000	1.000000e-004	-6.876323e-012
2.928577142857143e-004	4.353200e-001	4.267062e+000	5.004382e+000	0.000000e+000	1.000000e-004	-1.000876e-011
3.071432857142857e-004	5.780309e-001	5.688514e+000	6.568545e+000	0.000000e+000	1.000000e-004	-1.313709e-011
3.214288571428572e-004	7.207013e-001	7.107947e+000	8.130648e+000	0.000000e+000	1.000000e-004	-1.626130e-011
3.357144285714286e-004	8.633311e-001	8.525362e+000	9.690694e+000	0.000000e+000	1.000000e-004	-1.938139e-011
3.500000000000000e-004	1.005920e+000	9.940759e+000	1.124868e+001	0.000000e+000	1.000000e-004	-2.249736e-011
3.500010000000000e-004	1.005920e+000	9.940757e+000	1.064468e+001	0.000000e+000	-1.000000e-004	-2.128936e-011
3.642865714285715e-004	8.627987e-001	8.499074e+000	9.059873e+000	0.000000e+000	-1.000000e-004	-1.811975e-011
3.785721428571429e-004	7.197175e-001	7.059430e+000	7.477147e+000	0.000000e+000	-1.000000e-004	-1.495429e-011
3.928577142857143e-004	5.766769e-001	5.621823e+000	5.896500e+000	0.000000e+000	-1.000000e-004	-1.179300e-011
4.071432857142857e-004	4.336768e-001	4.186254e+000	4.317931e+000	0.000000e+000	-1.000000e-004	-8.635862e-012
4.214288571428572e-004	2.907173e-001	2.752724e+000	2.741441e+000	0.000000e+000	-1.000000e-004	-5.482883e-012
4.357144285714286e-004	1.477984e-001	1.321232e+000	1.167030e+000	0.000000e+000	-1.000000e-004	-2.334060e-012
4.500000000000000e-004	4.919976e-003	-1.082223e-001	-4.053023e-001	0.000000e+000	-1.000000e-004	8.106046e-013
4.500010000000000e-004	4.915036e-003	-1.082718e-001	-1.033568e-001	0.000000e+000	0.000000e+000	2.067135e-013
4.600000000000000e-004	4.914053e-003	-1.081636e-001	-1.032495e-001	0.000000e+000	0.000000e+000	2.064991e-013
4.600004993652344e-004	4.914053e-003	-1.081636e-001	-1.032495e-001	-9.987305e-001	0.000000e+000	2.179569e-013
4.600004995605469e-004	4.914053e-003	-1.081636e-001	-9.057242e-002	-9.991211e-001	0.000000e+000	4.197719e-006
4.600004999511719e-004	4.914053e-003	-1.081636e-001	-4.800995e-002	-9.999024e-001	0.000000e+000	1.829125e-005
4.600005007324219e-004	4.914056e-003	-1.081635e-001	-9.062290e-003	-1.001465e+000	0.000000e+000	3.118782e-005
4.600005022949219e-004	4.914061e-003	-1.081635e-001	-3.418856e-014	-1.004590e+000	0.000000e+000	3.418856e-005
4.600010000000000e-004	4.915763e-003	-1.081465e-001	-3.418236e-014	-2.000000e+000	0.000000e+000	3.418236e-005
4.601882428571052e-004	5.522104e-003	-1.020809e-001	-3.197312e-014	-2.000000e+000	0.000000e+000	3.197312e-005
4.603754857142104e-004	6.089751e-003	-9.640241e-002	-2.990486e-014	-2.000000e+000	0.000000e+000	2.990485e-005
4.605627285713156e-004	6.618705e-003	-9.111091e-002	-2.797755e-014	-2.000000e+000	0.000000e+000	2.797755e-005
4.607499714284208e-004	7.108966e-003	-8.620642e-002	-2.619121e-014	-2.000000e+000	0.000000e+000	2.619121e-005
4.609372142855260e-004	7.560533e-003	-8.168895e-002	-2.454583e-014	-2.000000e+000	0.000000e+000	2.454583e-005
4.611244571426312e-004	7.973407e-003	-7.755850e-002	-2.304142e-014	-2.000000e+000	0.000000e+000	2.304142e-005
4.613116999997364e-004	8.347588e-003	-7.381507e-002	-2.167797e-014	-2.000000e+000	0.000000e+000	2.167797e-005
4.624756784780124e-004	1.033158e-002	-5.396577e-002	-1.444841e-014	-2.000000e+000	0.000000e+000	1.444841e-005
4.637145022081953e-004	1.178244e-002	-3.944870e-002	-9.161013e-015	-2.000000e+000	0.000000e+000	9.161013e-006
4.649458401015112e-004	1.270533e-002	-3.021253e-002	-5.797089e-015	-2.000000e+000	0.000000e+000	5.797089e-006
4.661543148364447e-004	1.327648e-002	-2.449453e-002	-3.714584e-015	-2.000000e+000	0.000000e+000	3.714584e-006
4.674808026641977e-004	1.367425e-002	-2.051025e-002	-2.263575e-015	-2.000000e+000	0.000000e+000	2.263576e-006
4.676726818799729e-004	1.372327e-002	-2.001915e-002	-2.084730e-015	-2.000000e+000	0.000000e+000	2.084730e-006
4.678645610957482e-004	1.376836e-002	-1.956734e-002	-1.920191e-015	-2.000000e+000	0.000000e+000	1.920191e-006
4.680564403115235e-004	1.380952e-002	-1.915480e-002	-1.769958e-015	-2.000000e+000	0.000000e+000	1.769958e-006
4.682483195272987e-004	1.384676e-002	-1.878154e-002	-1.634032e-015	-2.000000e+000	0.000000e+000	1.634032e-006
4.684401987430740e-004	1.388007e-002	-1.844755e-002	-1.512413e-015	-2.000000e+000	0.000000e+000	1.512413e-006
4.686320779588493e-004	1.390945e-002	-1.815285e-002	-1.405101e-015	-2.000000e+000	0.000000e+000	1.405101e-006
4.688239571746245e-004	1.393490e-002	-1.789743e-002	-1.312095e-015	-2.000000e+000	0.000000e+000	1.312095e-006
4.690799571746563e-004	1.396616e-002	-1.758369e-002	-1.197859e-015	-2.000000e+000	0.000000e+000	1.197859e-006
4.692115347211339e-004	1.398179e-002	-1.742683e-002	-1.140742e-015	-2.000000e+000	0.000000e+000	1.140742e-006
4.693431122676116e-004	1.399670e-002	-1.727714e-002	-1.086239e-015	-2.000000e+000	0.000000e+000	1.086239e-006
4.694746898140893e-004	1.401089e-002	-1.713463e-002	-1.034351e-015	-2.000000e+000	0.000000e+000	1.034351e-006
4.696062673605670e-004	1.402436e-002	-1.699930e-002	-9.850788e-016	-2.000000e+000	0.000000e+000	9.850788e-007
4.697378449070446e-004	1.403712e-002	-1.687115e-002	-9.384212e-016	-2.000000e+000	0.000000e+000	9.384212e-007
4.698694224535223e-004	1.404915e-002	-1.675018e-002	-8.943786e-016	-2.000000e+000	0.000000e+000	8.943786e-007
4.700010000000000e-004	1.406047e-002	-1.663639e-002	-8.529510e-016	-2.000000e+000	0.000000e+000	8.529510e-007
4.700014995605469e-004	1.406052e-002	-1.663596e-002	-1.561059e-011	-1.000879e+000	0.000000e+000	8.527518e-007
4.700014999511718e-004	1.406052e-002	-1.663596e-002	-4.292403e-004	-1.000098e+000	0.000000e+000	7.105322e-007
4.700015007324218e-004	1.406052e-002	-1.663596e-002	-1.716961e-003	-9.985352e-001	0.000000e+000	2.841780e-007
4.700015022949219e-004	1.406052e-002	-1.663596e-002	-2.575442e-003	-9.954101e-001	0.000000e+000	5.150884e-015
4.700020000000000e-004	1.406052e-002	-1.663596e-002	-2.575441e-003	-1.006468e-010	0.000000e+000	5.150882e-015
5.000000000000000e-004	1.405208e-002	-1.658613e-002	-2.534044e-003	0.000000e+000	0.000000e+000	5.068089e-015
5.000010000000000e-004	1.405716e-002	-1.653563e-002	2.995215e-001	0.000000e+000	1.000000e-004	-5.990430e-013
5.142865714285714e-004	1.568875e-001	1.410980e+000	1.869868e+000	0.000000e+000	1.000000e-004	-3.739736e-012
5.285721428571429e-004	2.996774e-001	2.836478e+000	3.438156e+000	0.000000e+000	1.000000e-004	-6.876312e-012
5.428577142857143e-004	4.424268e-001	4.259958e+000	5.004385e+000	0.000000e+000	1.000000e-004	-1.000877e-011
5.571432857142857e-004	5.851357e-001	5.681420e+000	6.568555e+000	0.000000e+000	1.000000e-004	-1.313711e-011
5.714288571428573e-004	7.278041e-001	7.100863e+000	8.130667e+000	0.000000e+000	1.000000e-004	-1.626133e-011
5.857144285714287e-004	8.704321e-001	8.518288e+000	9.690720e+000	0.000000e+000	1.000000e-004	-1.938144e-011
6.000000000000001e-004	1.013020e+000	9.933695e+000	1.124871e+001	0.000000e+000	1.000000e-004	-2.249743e-011
6.000010000000000e-004	1.013020e+000	9.933693e+000	1.064471e+001	0.000000e+000	-1.000000e-004	-2.128943e-011
6.142865714285714e-004	8.698956e-001	8.492020e+000	9.059916e+000	0.000000e+000	-1.000000e-004	-1.811983e-011
6.285721428571429e-004	7.268122e-001	7.052386e+000	7.477198e+000	0.000000e+000	-1.000000e-004	-1.495440e-011
6.428577142857143e-004	5.837694e-001	5.614789e+000	5.896559e+000	0.000000e+000	-1.000000e-004	-1.179312e-011
6.571432857142857e-004	4.407673e-001	4.179230e+000	4.317998e+000	0.000000e+000	-1.000000e-004	-8.635995e-012
6.714288571428572e-004	2.978058e-001	2.745710e+000	2.741516e+000	0.000000e+000	-1.000000e-004	-5.483032e-012
6.857144285714286e-004	1.548849e-001	1.314228e+000	1.167113e+000	0.000000e+000	-1.000000e-004	-2.334226e-012
7.000000000000000e-004	1.200470e-002	-1.152162e-001	-4.052114e-001	0.000000e+000	-1.000000e-004	8.104229e-013
7.000010000000000e-004	1.199976e-002	-1.152657e-001	-1.032659e-001	0.000000e+000	0.000000e+000	2.065318e-013
7.100000000000000e-004	1.199737e-002	-1.151505e-001	-1.031531e-001	0.000000e+000	0.000000e+000	2.063062e-013
7.100004993652344e-004	1.199736e-002	-1.151505e-001	-1.031531e-001	-9.987305e-001	0.000000e+000	2.177533e-013
7.100004995605469e-004	1.199736e-002	-1.151505e-001	-9.048782e-002	-9.991211e-001	0.000000e+000	4.193797e-006
7.100004999511720e-004	1.199737e-002	-1.151505e-001	-4.796510e-002	-9.999024e-001	0.000000e+000	1.827417e-005
7.100005007324219e-004	1.199737e-002	-1.151504e-001	-9.053826e-003	-1.001465e+000	0.000000e+000	3.115869e-005
7.100005022949219e-004	1.199737e-002	-1.151504e-001	-3.415662e-014	-1.004590e+000	0.000000e+000	3.415662e-005
7.100010000000000e-004	1.199907e-002	-1.151334e-001	-3.415043e-014	-2.000000e+000	0.000000e+000	3.415043e-005
7.101882428571053e-004	1.260568e-002	-1.090648e-001	-3.194010e-014	-2.000000e+000	0.000000e+000	3.194010e-005
7.103754857142105e-004	1.317267e-002	-1.033924e-001	-2.987408e-014	-2.000000e+000	0.000000e+000	2.987408e-005
7.105627285713157e-004	1.370006e-002	-9.811621e-002	-2.795237e-014	-2.000000e+000	0.000000e+000	2.795237e-005
7.107499714284209e-004	1.418783e-002	-9.323622e-002	-2.617496e-014	-2.000000e+000	0.000000e+000	2.617496e-005
7.109372142855261e-004	1.463599e-002	-8.875243e-002	-2.454187e-014	-2.000000e+000	0.000000e+000	2.454187e-005
7.111244571426313e-004	1.504454e-002	-8.466484e-002	-2.305308e-014	-2.000000e+000	0.000000e+000	2.305308e-005
7.113116999997365e-004	1.541348e-002	-8.097345e-002	-2.170860e-014	-2.000000e+000	0.000000e+000	2.170860e-005
7.126224199994729e-004	1.759972e-002	-5.909781e-002	-1.374109e-014	-2.000000e+000	0.000000e+000	1.374109e-005
7.138420530206185e-004	1.897227e-002	-4.536148e-002	-8.738150e-015	-2.000000e+000	0.000000e+000	8.738150e-006
7.151877702335480e-004	1.991109e-002	-3.596256e-002	-5.315057e-015	-2.000000e+000	0.000000e+000	5.315057e-006
7.164286088023478e-004	2.044582e-002	-3.060609e-002	-3.364326e-015	-2.000000e+000	0.000000e+000	3.364326e-006
7.179361392591152e-004	2.085840e-002	-2.646974e-002	-1.858060e-015	-2.000000e+000	0.000000e+000	1.858060e-006
7.184414041342508e-004	2.095349e-002	-2.551546e-002	-1.510588e-015	-2.000000e+000	0.000000e+000	1.510588e-006
7.186565564364790e-004	2.098545e-002	-2.519434e-002	-1.393672e-015	-2.000000e+000	0.000000e+000	1.393672e-006
7.188717087387070e-004	2.101518e-002	-2.489561e-002	-1.284909e-015	-2.000000e+000	0.000000e+000	1.284909e-006
7.190868610409351e-004	2.104267e-002	-2.461925e-002	-1.184297e-015	-2.000000e+000	0.000000e+000	1.184297e-006
7.193020133431633e-004	2.106793e-002	-2.436528e-002	-1.091837e-015	-2.000000e+000	0.000000e+000	1.091837e-006
7.195171656453914e-004	2.109094e-002	-2.413368e-002	-1.007529e-015	-2.000000e+000	0.000000e+000	1.007529e-006
7.197323179476195e-004	2.111172e-002	-2.392447e-002	-9.313736e-016	-2.000000e+000	0.000000e+000	9.313736e-007
7.199474702498476e-004	2.113026e-002	-2.373764e-002	-8.633697e-016	-2.000000e+000	0.000000e+000	8.633697e-007
7.200010000000000e-004	2.113482e-002	-2.369174e-002	-8.466649e-016	-2.000000e+000	0.000000e+000	8.466649e-007
7.200014995605469e-004	2.113486e-002	-2.369132e-002	-1.549555e-011	-1.000879e+000	0.000000e+000	8.464675e-007
7.200014999511719e-004	2.113486e-002	-2.369132e-002	-4.260769e-004	-1.000098e+000	0.000000e+000	7.052956e-007
7.200015007324218e-004	2.113486e-002	-2.369132e-002	-1.704307e-003	-9.985352e-001	0.000000e+000	2.820836e-007
7.200015022949219e-004	2.113486e-002	-2.369132e-002	-2.556461e-003	-9.954101e-001	0.000000e+000	5.112922e-015
7.200020000000000e-004	2.113486e-002	-2.369132e-002	-2.556460e-003	-1.006468e-010	0.000000e+000	5.112920e-015
7.500000000000000e-004	2.112218e-002	-2.362036e-002	-2.498173e-003	0.000000e+000	0.000000e+000	4.996347e-015
7.500010000000000e-004	2.112722e-002	-2.356985e-002	2.995574e-001	0.000000e+000	1.000000e-004	-5.991148e-013
7.642865714285714e-004	1.639557e-001	1.403956e+000	1.869912e+000	0.000000e+000	1.000000e-004	-3.739824e-012
7.785721428571429e-004	3.067437e-001	2.829464e+000	3.438208e+000	0.000000e+000	1.000000e-004	-6.876415e-012
7.928577142857144e-004	4.494912e-001	4.252953e+000	5.004445e+000	0.000000e+000	1.000000e-004	-1.000889e-011
8.071432857142858e-004	5.921981e-001	5.674425e+000	6.568623e+000	0.000000e+000	1.000000e-004	-1.313725e-011
8.214288571428573e-004	7.348645e-001	7.093878e+000	8.130743e+000	0.000000e+000	1.000000e-004	-1.626149e-011
8.357144285714287e-004	8.774904e-001	8.511314e+000	9.690804e+000	0.000000e+000	1.000000e-004	-1.938161e-011
8.500000000000001e-004	1.020076e+000	9.926731e+000	1.124881e+001	0.000000e+000	1.000000e-004	-2.249761e-011
8.500010000000000e-004	1.020076e+000	9.926729e+000	1.064480e+001	0.000000e+000	-1.000000e-004	-2.128961e-011
8.642865714285714e-004	8.769498e-001	8.485066e+000	9.060015e+000	0.000000e+000	-1.000000e-004	-1.812003e-011
8.785721428571429e-004	7.338643e-001	7.045441e+000	7.477305e+000	0.000000e+000	-1.000000e-004	-1.495461e-011
8.928577142857143e-004	5.908195e-001	5.607854e+000	5.896674e+000	0.000000e+000	-1.000000e-004	-1.179335e-011
9.071432857142857e-004	4.478154e-001	4.172306e+000	4.318121e+000	0.000000e+000	-1.000000e-004	-8.636243e-012
9.214288571428572e-004	3.048518e-001	2.738795e+000	2.741647e+000	0.000000e+000	-1.000000e-004	-5.483295e-012
9.357144285714286e-004	1.619289e-001	1.307323e+000	1.167252e+000	0.000000e+000	-1.000000e-004	-2.334504e-012
9.500000000000000e-004	1.904657e-002	-1.221111e-001	-4.050645e-001	0.000000e+000	-1.000000e-004	8.101290e-013
9.500010000000000e-004	1.904164e-002	-1.221606e-001	-1.031190e-001	0.000000e+000	0.000000e+000	2.062379e-013
9.553068000000836e-004	1.903962e-002	-1.220958e-001	-1.030562e-001	0.000000e+000	0.000000e+000	2.061124e-013
9.600000000000000e-004	1.903784e-002	-1.220385e-001	-1.030007e-001	0.000000e+000	0.000000e+000	2.060014e-013
9.600004993652344e-004	1.903784e-002	-1.220385e-001	-1.030007e-001	-9.987305e-001	0.000000e+000	2.174315e-013
9.600004995605469e-004	1.903783e-002	-1.220385e-001	-9.035412e-002	-9.991211e-001	0.000000e+000	4.187601e-006
9.600004999511720e-004	1.903783e-002	-1.220385e-001	-4.789423e-002	-9.999024e-001	0.000000e+000	1.824716e-005
9.600005007324219e-004	1.903784e-002	-1.220385e-001	-9.040449e-003	-1.001465e+000	0.000000e+000	3.111265e-005
9.600005022949219e-004	1.903784e-002	-1.220384e-001	-3.410615e-014	-1.004590e+000	0.000000e+000	3.410615e-005
9.600010000000000e-004	1.903954e-002	-1.220214e-001	-3.409997e-014	-2.000000e+000	0.000000e+000	3.409997e-005
9.601882428571053e-004	1.964522e-002	-1.159617e-001	-3.189287e-014	-2.000000e+000	0.000000e+000	3.189287e-005
9.603754857142105e-004	2.021135e-002	-1.102976e-001	-2.982987e-014	-2.000000e+000	0.000000e+000	2.982987e-005
9.605627285713157e-004	2.073793e-002	-1.050291e-001	-2.791097e-014	-2.000000e+000	0.000000e+000	2.791097e-005
9.607499714284209e-004	2.122495e-002	-1.001562e-001	-2.613617e-014	-2.000000e+000	0.000000e+000	2.613617e-005
9.609372142855261e-004	2.167242e-002	-9.567891e-002	-2.450546e-014	-2.000000e+000	0.000000e+000	2.450546e-005
9.611244571426313e-004	2.208033e-002	-9.159726e-002	-2.301885e-014	-2.000000e+000	0.000000e+000	2.301885e-005
9.613116999997365e-004	2.244869e-002	-8.791124e-002	-2.167634e-014	-2.000000e+000	0.000000e+000	2.167634e-005
9.626224199994729e-004	2.462431e-002	-6.613913e-002	-1.374663e-014	-2.000000e+000	0.000000e+000	1.374663e-005
9.638951332435431e-004	2.603924e-002	-5.197591e-002	-8.588303e-015	-2.000000e+000	0.000000e+000	8.588304e-006
9.652892265277472e-004	2.698670e-002	-4.248727e-002	-5.132640e-015	-2.000000e+000	0.000000e+000	5.132640e-006
9.666114593478623e-004	2.752818e-002	-3.706004e-002	-3.156246e-015	-2.000000e+000	0.000000e+000	3.156246e-006
9.682184133284464e-004	2.794909e-002	-3.283636e-002	-1.618299e-015	-2.000000e+000	0.000000e+000	1.618299e-006
9.682870874411191e-004	2.796210e-002	-3.270563e-002	-1.570704e-015	-2.000000e+000	0.000000e+000	1.570704e-006
9.686991321171552e-004	2.802033e-002	-3.211969e-002	-1.357405e-015	-2.000000e+000	0.000000e+000	1.357405e-006
9.688851132432758e-004	2.804498e-002	-3.187156e-002	-1.267080e-015	-2.000000e+000	0.000000e+000	1.267080e-006
9.690710943693966e-004	2.806814e-002	-3.163835e-002	-1.182191e-015	-2.000000e+000	0.000000e+000	1.182191e-006
9.692570754955172e-004	2.808980e-002	-3.142007e-002	-1.102738e-015	-2.000000e+000	0.000000e+000	1.102738e-006
9.694430566216379e-004	2.810998e-002	-3.121671e-002	-1.028721e-015	-2.000000e+000	0.000000e+000	1.028721e-006
9.696290377477585e-004	2.812866e-002	-3.102828e-002	-9.601399e-016	-2.000000e+000	0.000000e+000	9.601399e-007
9.698150188738793e-004	2.814584e-002	-3.085477e-002	-8.969944e-016	-2.000000e+000	0.000000e+000	8.969944e-007
9.700010000000000e-004	2.816154e-002	-3.069618e-002	-8.392849e-016	-2.000000e+000	0.000000e+000	8.392848e-007
9.700014995605469e-004	2.816158e-002	-3.069576e-002	-1.536048e-011	-1.000879e+000	0.000000e+000	8.390886e-007
9.700014999511719e-004	2.816158e-002	-3.069576e-002	-4.223630e-004	-1.000098e+000	0.000000e+000	6.991476e-007
9.700015007324219e-004	2.816158e-002	-3.069576e-002	-1.689452e-003	-9.985352e-001	0.000000e+000	2.796248e-007
9.700015022949219e-004	2.816158e-002	-3.069576e-002	-2.534177e-003	-9.954101e-001	0.000000e+000	5.068354e-015
9.700020000000000e-004	2.816158e-002	-3.069576e-002	-2.534176e-003	-1.006468e-010	0.000000e+000	5.068352e-015
1.000000000000000e-003	2.814469e-002	-3.060381e-002	-2.459123e-003	0.000000e+000	0.000000e+000	4.918246e-015
1.000001000000000e-003	2.814975e-002	-3.055331e-002	2.995964e-001	0.000000e+000	1.000000e-004	-5.991928e-013
1.014286571428571e-003	1.709761e-001	1.396983e+000	1.869959e+000	0.000000e+000	1.000000e-004	-3.739917e-012
