time	V(N001,N002)	V(ve)	V(n001)	V(n002)	V(n003)	V(n004)	I(C1)	I(C2)	I(I1)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
1.000000000000000e-009	5.006790e-005	1.502100e+000	1.501100e+000	1.501050e+000	1.050010e-003	1.000000e-003	1.000000e-004	9.999999e-005	1.000000e-004	1.000000e-004	5.001000e-012	1.000200e-011	1.000000e-004	1.000000e-004
5.000000000000000e-005	4.975031e+000	1.146450e+001	1.146350e+001	6.488470e+000	4.988470e+000	1.000000e-003	9.950125e-005	9.900500e-005	1.000000e-004	1.000000e-004	4.987470e-007	9.950063e-007	1.000000e-004	1.000000e-004
5.000100000000001e-005	4.975030e+000	8.460498e+000	8.461498e+000	3.486468e+000	4.986468e+000	-1.000000e-003	-1.004987e-004	-1.009950e-004	-1.000000e-004	-1.000000e-004	4.987468e-007	9.950058e-007	-1.000000e-004	-1.000000e-004
6.428657142857144e-005	3.534422e+000	5.585278e+000	5.586279e+000	2.051856e+000	3.551856e+000	-1.000000e-003	-1.003553e-004	-1.007069e-004	-1.000000e-004	-1.000000e-004	3.552856e-007	7.068844e-007	-1.000000e-004	-1.000000e-004
7.857214285714287e-005	2.097871e+000	2.716143e+000	2.717143e+000	6.192726e-001	2.119273e+000	-1.000000e-003	-1.002120e-004	-1.004196e-004	-1.000000e-004	-1.000000e-004	2.120273e-007	4.195741e-007	-1.000000e-004	-1.000000e-004
9.285771428571430e-005	6.653749e-001	-1.469082e-001	-1.459081e-001	-8.112831e-001	6.887170e-001	-1.000000e-003	-1.000690e-004	-1.001331e-004	-1.000000e-004	-1.000000e-004	6.897170e-008	1.330750e-007	-1.000000e-004	-1.000000e-004
1.071432857142857e-004	-7.630648e-001	-3.003875e+000	-3.002875e+000	-2.239811e+000	-7.398106e-001	-1.000000e-003	-9.992612e-005	-9.984739e-005	-1.000000e-004	-1.000000e-004	-7.388106e-008	-1.526129e-007	-1.000000e-004	-1.000000e-004
1.214288571428572e-004	-2.187448e+000	-5.854759e+000	-5.853759e+000	-3.666310e+000	-2.166310e+000	-1.000000e-003	-9.978347e-005	-9.956251e-005	-1.000000e-004	-1.000000e-004	-2.165310e-007	-4.374897e-007	-1.000000e-004	-1.000000e-004
1.357144285714286e-004	-3.607776e+000	-8.699558e+000	-8.698558e+000	-5.090781e+000	-3.590781e+000	-1.000000e-003	-9.964102e-005	-9.927844e-005	-1.000000e-004	-1.000000e-004	-3.589781e-007	-7.215552e-007	-1.000000e-004	-1.000000e-004
1.500000000000000e-004	-5.024048e+000	-1.153827e+001	-1.153727e+001	-6.513225e+000	-5.013225e+000	-1.000000e-003	-9.949878e-005	-9.899519e-005	-1.000000e-004	-1.000000e-004	-5.012225e-007	-1.004810e-006	-1.000000e-004	-1.000000e-004
1.500010000000000e-004	-5.024046e+000	-8.534269e+000	-8.535269e+000	-3.511223e+000	-5.011223e+000	1.000000e-003	1.005012e-004	1.010048e-004	1.000000e-004	1.000000e-004	-5.012223e-007	-1.004809e-006	1.000000e-004	1.000000e-004
1.571437142857143e-004	-4.303190e+000	-7.095855e+000	-7.096855e+000	-2.793665e+000	-4.293666e+000	1.000000e-003	1.004295e-004	1.008606e-004	1.000000e-004	1.000000e-004	-4.294665e-007	-8.606379e-007	1.000000e-004	1.000000e-004
1.642864285714286e-004	-3.583334e+000	-5.658941e+000	-5.659941e+000	-2.076607e+000	-3.576607e+000	1.000000e-003	1.003578e-004	1.007167e-004	1.000000e-004	1.000000e-004	-3.577607e-007	-7.166668e-007	1.000000e-004	1.000000e-004
1.714291428571429e-004	-2.864480e+000	-4.223528e+000	-4.224528e+000	-1.360048e+000	-2.860048e+000	1.000000e-003	1.002861e-004	1.005729e-004	1.000000e-004	1.000000e-004	-2.861048e-007	-5.728960e-007	1.000000e-004	1.000000e-004
1.785718571428571e-004	-2.146627e+000	-2.789614e+000	-2.790615e+000	-6.439881e-001	-2.143988e+000	1.000000e-003	1.002145e-004	1.004293e-004	1.000000e-004	1.000000e-004	-2.144988e-007	-4.293253e-007	1.000000e-004	1.000000e-004
1.857145714285714e-004	-1.429774e+000	-1.357201e+000	-1.358202e+000	7.157260e-002	-1.428427e+000	1.000000e-003	1.001429e-004	1.002860e-004	1.000000e-004	1.000000e-004	-1.429427e-007	-2.859548e-007	1.000000e-004	1.000000e-004
1.928572857142857e-004	-7.139227e-001	7.371152e-002	7.271131e-002	7.866340e-001	-7.133659e-001	1.000000e-003	1.000714e-004	1.001428e-004	1.000000e-004	1.000000e-004	-7.143659e-008	-1.427845e-007	1.000000e-004	1.000000e-004
2.000000000000000e-004	9.278059e-004	1.503124e+000	1.502124e+000	1.501196e+000	1.196284e-003	1.000000e-003	9.999998e-005	9.999982e-005	1.000000e-004	1.000000e-004	1.962844e-011	1.855512e-010	1.000000e-004	1.000000e-004
2.000010000000000e-004	9.772559e-004	1.223040e-003	1.223040e-003	2.457844e-004	2.457844e-004	-1.279359e-017	-2.457844e-011	-1.954512e-010	0.000000e+000	-1.411310e-018	2.457844e-011	1.954512e-010	0.000000e+000	-1.279359e-018
2.500000000000000e-004	9.675321e-004	1.212091e-003	1.212091e-003	2.445586e-004	2.445586e-004	-1.408192e-019	-2.445586e-011	-1.935064e-010	0.000000e+000	-1.403680e-020	2.445586e-011	1.935064e-010	0.000000e+000	-1.408192e-020
2.500010000000000e-004	1.018047e-003	1.503313e+000	1.502313e+000	1.501295e+000	1.295059e-003	1.000000e-003	9.999997e-005	9.999979e-005	1.000000e-004	1.000000e-004	2.950586e-011	2.036064e-010	1.000000e-004	1.000000e-004
3.000000000000000e-004	4.975992e+000	1.146571e+001	1.146471e+001	6.488715e+000	4.988715e+000	1.000000e-003	9.950123e-005	9.900480e-005	1.000000e-004	1.000000e-004	4.987715e-007	9.951984e-007	1.000000e-004	1.000000e-004
3.000010000000000e-004	4.975990e+000	8.461704e+000	8.462704e+000	3.486713e+000	4.986713e+000	-1.000000e-003	-1.004988e-004	-1.009952e-004	-1.000000e-004	-1.000000e-004	4.987713e-007	9.951981e-007	-1.000000e-004	-1.000000e-004
3.142865714285715e-004	3.535380e+000	5.586482e+000	5.587481e+000	2.052101e+000	3.552101e+000	-1.000000e-003	-1.003553e-004	-1.007071e-004	-1.000000e-004	-1.000000e-004	3.553101e-007	7.070760e-007	-1.000000e-004	-1.000000e-004
3.285721428571429e-004	2.098826e+000	2.717343e+000	2.718343e+000	6.195170e-001	2.119517e+000	-1.000000e-003	-1.002121e-004	-1.004198e-004	-1.000000e-004	-1.000000e-004	2.120517e-007	4.197652e-007	-1.000000e-004	-1.000000e-004
3.428577142857143e-004	6.663275e-001	-1.457113e-001	-1.447115e-001	-8.110390e-001	6.889610e-001	-1.000000e-003	-1.000690e-004	-1.001333e-004	-1.000000e-004	-1.000000e-004	6.899610e-008	1.332655e-007	-1.000000e-004	-1.000000e-004
3.571432857142857e-004	-7.621148e-001	-3.002682e+000	-3.001682e+000	-2.239567e+000	-7.395669e-001	-1.000000e-003	-9.992614e-005	-9.984758e-005	-1.000000e-004	-1.000000e-004	-7.385669e-008	-1.524230e-007	-1.000000e-004	-1.000000e-004
3.714288571428572e-004	-2.186501e+000	-5.853568e+000	-5.852568e+000	-3.666067e+000	-2.166067e+000	-1.000000e-003	-9.978349e-005	-9.956270e-005	-1.000000e-004	-1.000000e-004	-2.165067e-007	-4.373002e-007	-1.000000e-004	-1.000000e-004
3.857144285714286e-004	-3.606832e+000	-8.698370e+000	-8.697370e+000	-5.090538e+000	-3.590538e+000	-1.000000e-003	-9.964105e-005	-9.927863e-005	-1.000000e-004	-1.000000e-004	-3.589538e-007	-7.213663e-007	-1.000000e-004	-1.000000e-004
4.000000000000000e-004	-5.023106e+000	-1.153709e+001	-1.153609e+001	-6.512982e+000	-5.012982e+000	-1.000000e-003	-9.949880e-005	-9.899538e-005	-1.000000e-004	-1.000000e-004	-5.011982e-007	-1.004621e-006	-1.000000e-004	-1.000000e-004
4.000010000000000e-004	-5.023104e+000	-8.533085e+000	-8.534084e+000	-3.510981e+000	-5.010981e+000	1.000000e-003	1.005012e-004	1.010046e-004	1.000000e-004	1.000000e-004	-5.011980e-007	-1.004621e-006	1.000000e-004	1.000000e-004
4.071437142857143e-004	-4.302249e+000	-7.094672e+000	-7.095672e+000	-2.793423e+000	-4.293423e+000	1.000000e-003	1.004294e-004	1.008604e-004	1.000000e-004	1.000000e-004	-4.294423e-007	-8.604498e-007	1.000000e-004	1.000000e-004
4.142864285714286e-004	-3.582395e+000	-5.657760e+000	-5.658760e+000	-2.076365e+000	-3.576365e+000	1.000000e-003	1.003577e-004	1.007165e-004	1.000000e-004	1.000000e-004	-3.577365e-007	-7.164790e-007	1.000000e-004	1.000000e-004
4.214291428571429e-004	-2.863542e+000	-4.222348e+000	-4.223348e+000	-1.359806e+000	-2.859806e+000	1.000000e-003	1.002861e-004	1.005727e-004	1.000000e-004	1.000000e-004	-2.860806e-007	-5.727084e-007	1.000000e-004	1.000000e-004
4.285718571428571e-004	-2.145690e+000	-2.788436e+000	-2.789436e+000	-6.437460e-001	-2.143746e+000	1.000000e-003	1.002145e-004	1.004291e-004	1.000000e-004	1.000000e-004	-2.144746e-007	-4.291380e-007	1.000000e-004	1.000000e-004
4.357145714285714e-004	-1.428839e+000	-1.356024e+000	-1.357024e+000	7.181445e-002	-1.428186e+000	1.000000e-003	1.001429e-004	1.002858e-004	1.000000e-004	1.000000e-004	-1.429186e-007	-2.857678e-007	1.000000e-004	1.000000e-004
4.428572857142857e-004	-7.129889e-001	7.488699e-002	7.388683e-002	7.868757e-001	-7.131243e-001	1.000000e-003	1.000714e-004	1.001426e-004	1.000000e-004	1.000000e-004	-7.141244e-008	-1.425978e-007	1.000000e-004	1.000000e-004
4.500000000000000e-004	1.860261e-003	1.504298e+000	1.503298e+000	1.501438e+000	1.437716e-003	1.000000e-003	9.999995e-005	9.999963e-005	1.000000e-004	1.000000e-004	4.377158e-011	3.720524e-010	1.000000e-004	1.000000e-004
4.500010000000000e-004	1.909762e-003	2.396977e-003	2.396977e-003	4.872157e-004	4.872157e-004	-4.483176e-017	-4.872158e-011	-3.819523e-010	0.000000e+000	-4.547708e-018	4.872157e-011	3.819523e-010	0.000000e+000	-4.483176e-018
5.000000000000000e-004	1.890759e-003	2.375545e-003	2.375545e-003	4.847858e-004	4.847858e-004	2.541099e-021	-4.847858e-011	-3.781519e-010	0.000000e+000	2.565945e-022	4.847858e-011	3.781519e-010	0.000000e+000	2.541099e-022
5.000010000000000e-004	1.941204e-003	1.504477e+000	1.503477e+000	1.501535e+000	1.535286e-003	1.000000e-003	9.999995e-005	9.999961e-005	1.000000e-004	1.000000e-004	5.352857e-011	3.882518e-010	1.000000e-004	1.000000e-004
5.500000000000000e-004	4.976906e+000	1.146686e+001	1.146586e+001	6.488954e+000	4.988954e+000	1.000000e-003	9.950120e-005	9.900462e-005	1.000000e-004	1.000000e-004	4.987954e-007	9.953812e-007	1.000000e-004	1.000000e-004
5.500010000000001e-004	4.976904e+000	8.462857e+000	8.463857e+000	3.486953e+000	4.986952e+000	-1.000000e-003	-1.004988e-004	-1.009954e-004	-1.000000e-004	-1.000000e-004	4.987953e-007	9.953809e-007	-1.000000e-004	-1.000000e-004
5.642865714285715e-004	3.536291e+000	5.587632e+000	5.588631e+000	2.052340e+000	3.552340e+000	-1.000000e-003	-1.003553e-004	-1.007073e-004	-1.000000e-004	-1.000000e-004	3.553340e-007	7.072583e-007	-1.000000e-004	-1.000000e-004
5.785721428571429e-004	2.099735e+000	2.718490e+000	2.719490e+000	6.197554e-001	2.119755e+000	-1.000000e-003	-1.002121e-004	-1.004199e-004	-1.000000e-004	-1.000000e-004	2.120755e-007	4.199469e-007	-1.000000e-004	-1.000000e-004
5.928577142857144e-004	6.672338e-001	-1.445671e-001	-1.435672e-001	-8.108010e-001	6.891991e-001	-1.000000e-003	-1.000690e-004	-1.001334e-004	-1.000000e-004	-1.000000e-004	6.901990e-008	1.334468e-007	-1.000000e-004	-1.000000e-004
6.071432857142858e-004	-7.612110e-001	-3.001540e+000	-3.000540e+000	-2.239329e+000	-7.393292e-001	-1.000000e-003	-9.992617e-005	-9.984776e-005	-1.000000e-004	-1.000000e-004	-7.383293e-008	-1.522422e-007	-1.000000e-004	-1.000000e-004
6.214288571428572e-004	-2.185600e+000	-5.852430e+000	-5.851429e+000	-3.665829e+000	-2.165829e+000	-1.000000e-003	-9.978352e-005	-9.956288e-005	-1.000000e-004	-1.000000e-004	-2.164829e-007	-4.371200e-007	-1.000000e-004	-1.000000e-004
6.357144285714286e-004	-3.605933e+000	-8.697235e+000	-8.696234e+000	-5.090301e+000	-3.590301e+000	-1.000000e-003	-9.964107e-005	-9.927881e-005	-1.000000e-004	-1.000000e-004	-3.589302e-007	-7.211866e-007	-1.000000e-004	-1.000000e-004
6.500000000000000e-004	-5.022210e+000	-1.153596e+001	-1.153496e+001	-6.512745e+000	-5.012745e+000	-1.000000e-003	-9.949882e-005	-9.899556e-005	-1.000000e-004	-1.000000e-004	-5.011746e-007	-1.004442e-006	-1.000000e-004	-1.000000e-004
6.500010000000000e-004	-5.022208e+000	-8.531952e+000	-8.532952e+000	-3.510744e+000	-5.010744e+000	1.000000e-003	1.005012e-004	1.010044e-004	1.000000e-004	1.000000e-004	-5.011744e-007	-1.004442e-006	1.000000e-004	1.000000e-004
6.571437142857142e-004	-4.301355e+000	-7.093541e+000	-7.094541e+000	-2.793187e+000	-4.293187e+000	1.000000e-003	1.004294e-004	1.008603e-004	1.000000e-004	1.000000e-004	-4.294187e-007	-8.602709e-007	1.000000e-004	1.000000e-004
6.642864285714286e-004	-3.581502e+000	-5.656630e+000	-5.657630e+000	-2.076128e+000	-3.576129e+000	1.000000e-003	1.003577e-004	1.007163e-004	1.000000e-004	1.000000e-004	-3.577129e-007	-7.163003e-007	1.000000e-004	1.000000e-004
6.714291428571429e-004	-2.862650e+000	-4.221219e+000	-4.222220e+000	-1.359570e+000	-2.859570e+000	1.000000e-003	1.002861e-004	1.005725e-004	1.000000e-004	1.000000e-004	-2.860570e-007	-5.725300e-007	1.000000e-004	1.000000e-004
6.785718571428571e-004	-2.144799e+000	-2.787309e+000	-2.788309e+000	-6.435101e-001	-2.143510e+000	1.000000e-003	1.002145e-004	1.004290e-004	1.000000e-004	1.000000e-004	-2.144510e-007	-4.289598e-007	1.000000e-004	1.000000e-004
6.857145714285714e-004	-1.427949e+000	-1.354899e+000	-1.355899e+000	7.205025e-002	-1.427950e+000	1.000000e-003	1.001429e-004	1.002856e-004	1.000000e-004	1.000000e-004	-1.428950e-007	-2.855899e-007	1.000000e-004	1.000000e-004
6.928572857142857e-004	-7.121005e-001	7.601085e-002	7.501085e-002	7.871114e-001	-7.128886e-001	1.000000e-003	1.000714e-004	1.001424e-004	1.000000e-004	1.000000e-004	-7.138887e-008	-1.424201e-007	1.000000e-004	1.000000e-004
7.000000000000000e-004	2.747297e-003	1.505420e+000	1.504421e+000	1.501673e+000	1.673190e-003	1.000000e-003	9.999993e-005	9.999945e-005	1.000000e-004	1.000000e-004	6.731904e-011	5.494611e-010	1.000000e-004	1.000000e-004
7.000010000000000e-004	2.796805e-003	3.519495e-003	3.519495e-003	7.226903e-004	7.226903e-004	-5.312591e-017	-7.226904e-011	-5.593610e-010	0.000000e+000	-5.068833e-018	7.226903e-011	5.593610e-010	0.000000e+000	-5.312591e-018
7.500000000000000e-004	2.768977e-003	3.488063e-003	3.488063e-003	7.190859e-004	7.190859e-004	-2.625802e-020	-7.190859e-011	-5.537953e-010	0.000000e+000	-2.645453e-021	7.190859e-011	5.537953e-010	0.000000e+000	-2.625802e-021
7.500010000000000e-004	2.819538e-003	1.505589e+000	1.504589e+000	1.501770e+000	1.769586e-003	1.000000e-003	9.999992e-005	9.999944e-005	1.000000e-004	1.000000e-004	7.695859e-011	5.638953e-010	1.000000e-004	1.000000e-004
8.000000000000000e-004	4.977776e+000	1.146796e+001	1.146696e+001	6.489187e+000	4.989187e+000	1.000000e-003	9.950118e-005	9.900444e-005	1.000000e-004	1.000000e-004	4.988187e-007	9.955552e-007	1.000000e-004	1.000000e-004
8.000010000000001e-004	4.977773e+000	8.463960e+000	8.464959e+000	3.487186e+000	4.987185e+000	-1.000000e-003	-1.004988e-004	-1.009956e-004	-1.000000e-004	-1.000000e-004	4.988186e-007	9.955547e-007	-1.000000e-004	-1.000000e-004
8.142865714285715e-004	3.537158e+000	5.588731e+000	5.589731e+000	2.052573e+000	3.552573e+000	-1.000000e-003	-1.003554e-004	-1.007074e-004	-1.000000e-004	-1.000000e-004	3.553573e-007	7.074317e-007	-1.000000e-004	-1.000000e-004
8.285721428571429e-004	2.100599e+000	2.719587e+000	2.720587e+000	6.199879e-001	2.119988e+000	-1.000000e-003	-1.002121e-004	-1.004201e-004	-1.000000e-004	-1.000000e-004	2.120988e-007	4.201198e-007	-1.000000e-004	-1.000000e-004
8.428577142857144e-004	6.680959e-001	-1.434730e-001	-1.424729e-001	-8.105688e-001	6.894312e-001	-1.000000e-003	-1.000690e-004	-1.001336e-004	-1.000000e-004	-1.000000e-004	6.904312e-008	1.336192e-007	-1.000000e-004	-1.000000e-004
8.571432857142858e-004	-7.603515e-001	-3.000449e+000	-2.999449e+000	-2.239097e+000	-7.390974e-001	-1.000000e-003	-9.992620e-005	-9.984793e-005	-1.000000e-004	-1.000000e-004	-7.380974e-008	-1.520703e-007	-1.000000e-004	-1.000000e-004
8.714288571428572e-004	-2.184743e+000	-5.851341e+000	-5.850341e+000	-3.665598e+000	-2.165598e+000	-1.000000e-003	-9.978355e-005	-9.956305e-005	-1.000000e-004	-1.000000e-004	-2.164598e-007	-4.369486e-007	-1.000000e-004	-1.000000e-004
8.857144285714286e-004	-3.605078e+000	-8.696148e+000	-8.695149e+000	-5.090070e+000	-3.590070e+000	-1.000000e-003	-9.964110e-005	-9.927899e-005	-1.000000e-004	-1.000000e-004	-3.589070e-007	-7.210157e-007	-1.000000e-004	-1.000000e-004
9.000000000000000e-004	-5.021358e+000	-1.153487e+001	-1.153387e+001	-6.512515e+000	-5.012515e+000	-1.000000e-003	-9.949885e-005	-9.899573e-005	-1.000000e-004	-1.000000e-004	-5.011515e-007	-1.004272e-006	-1.000000e-004	-1.000000e-004
9.000010000000000e-004	-5.021356e+000	-8.530869e+000	-8.531869e+000	-3.510513e+000	-5.010513e+000	1.000000e-003	1.005012e-004	1.010043e-004	1.000000e-004	1.000000e-004	-5.011513e-007	-1.004271e-006	1.000000e-004	1.000000e-004
9.071437142857143e-004	-4.300503e+000	-7.092459e+000	-7.093459e+000	-2.792956e+000	-4.292956e+000	1.000000e-003	1.004294e-004	1.008601e-004	1.000000e-004	1.000000e-004	-4.293956e-007	-8.601006e-007	1.000000e-004	1.000000e-004
9.142864285714286e-004	-3.580652e+000	-5.655550e+000	-5.656550e+000	-2.075898e+000	-3.575898e+000	1.000000e-003	1.003577e-004	1.007161e-004	1.000000e-004	1.000000e-004	-3.576898e-007	-7.161303e-007	1.000000e-004	1.000000e-004
9.214291428571429e-004	-2.861801e+000	-4.220141e+000	-4.221141e+000	-1.359339e+000	-2.859339e+000	1.000000e-003	1.002860e-004	1.005724e-004	1.000000e-004	1.000000e-004	-2.860339e-007	-5.723602e-007	1.000000e-004	1.000000e-004
9.285718571428571e-004	-2.143952e+000	-2.786232e+000	-2.787232e+000	-6.432800e-001	-2.143280e+000	1.000000e-003	1.002144e-004	1.004288e-004	1.000000e-004	1.000000e-004	-2.144280e-007	-4.287903e-007	1.000000e-004	1.000000e-004
9.357145714285714e-004	-1.427103e+000	-1.353823e+000	-1.354823e+000	7.228019e-002	-1.427720e+000	1.000000e-003	1.001429e-004	1.002854e-004	1.000000e-004	1.000000e-004	-1.428720e-007	-2.854206e-007	1.000000e-004	1.000000e-004
9.428572857142857e-004	-7.112555e-001	7.708560e-002	7.608565e-002	7.873411e-001	-7.126588e-001	1.000000e-003	1.000714e-004	1.001423e-004	1.000000e-004	1.000000e-004	-7.136589e-008	-1.422511e-007	1.000000e-004	1.000000e-004
9.500000000000000e-004	3.591061e-003	1.506494e+000	1.505494e+000	1.501903e+000	1.902851e-003	1.000000e-003	9.999991e-005	9.999928e-005	1.000000e-004	1.000000e-004	9.028511e-011	7.182175e-010	1.000000e-004	1.000000e-004
9.500010000000000e-004	3.640586e-003	4.592937e-003	4.592937e-003	9.523510e-004	9.523510e-004	-6.049848e-017	-9.523510e-011	-7.281173e-010	0.000000e+000	-5.577100e-018	9.523510e-011	7.281173e-010	0.000000e+000	-6.049848e-018
1.000000000000000e-003	3.604363e-003	4.551964e-003	4.551964e-003	9.476012e-004	9.476012e-004	-3.472835e-020	-9.476012e-011	-7.208726e-010	0.000000e+000	-3.447763e-021	9.476012e-011	7.208726e-010	0.000000e+000	-3.472835e-021
1.000001000000000e-003	3.654838e-003	1.506653e+000	1.505653e+000	1.501998e+000	1.998101e-003	1.000000e-003	9.999990e-005	9.999927e-005	1.000000e-004	1.000000e-004	9.981011e-011	7.309724e-010	1.000000e-004	1.000000e-004
1.050000000000000e-003	4.978603e+000	1.146902e+001	1.146802e+001	6.489415e+000	4.989415e+000	1.000000e-003	9.950116e-005	9.900428e-005	1.000000e-004	1.000000e-004	4.988415e-007	9.957206e-007	1.000000e-004	1.000000e-004
1.050001000000000e-003	4.978601e+000	8.465014e+000	8.466014e+000	3.487413e+000	4.987413e+000	-1.000000e-003	-1.004988e-004	-1.009957e-004	-1.000000e-004	-1.000000e-004	4.988413e-007	9.957201e-007	-1.000000e-004	-1.000000e-004
1.064286571428572e-003	3.537983e+000	5.589783e+000	5.590783e+000	2.052800e+000	3.552800e+000	-1.000000e-003	-1.003554e-004	-1.007076e-004	-1.000000e-004	-1.000000e-004	3.553800e-007	7.075966e-007	-1.000000e-004	-1.000000e-004
1.078572142857143e-003	2.101422e+000	2.720636e+000	2.721636e+000	6.202146e-001	2.120215e+000	-1.000000e-003	-1.002121e-004	-1.004203e-004	-1.000000e-004	-1.000000e-004	2.121215e-007	4.202843e-007	-1.000000e-004	-1.000000e-004
1.092857714285714e-003	6.689159e-001	-1.424266e-001	-1.414265e-001	-8.103424e-001	6.896576e-001	-1.000000e-003	-1.000691e-004	-1.001338e-004	-1.000000e-004	-1.000000e-004	6.906576e-008	1.337832e-007	-1.000000e-004	-1.000000e-004
1.107143285714286e-003	-7.595338e-001	-2.999405e+000	-2.998405e+000	-2.238871e+000	-7.388714e-001	-1.000000e-003	-9.992622e-005	-9.984809e-005	-1.000000e-004	-1.000000e-004	-7.378713e-008	-1.519068e-007	-1.000000e-004	-1.000000e-004
1.121428857142857e-003	-2.183928e+000	-5.850300e+000	-5.849300e+000	-3.665372e+000	-2.165372e+000	-1.000000e-003	-9.978357e-005	-9.956322e-005	-1.000000e-004	-1.000000e-004	-2.164372e-007	-4.367855e-007	-1.000000e-004	-1.000000e-004
1.135714428571429e-003	-3.604265e+000	-8.695110e+000	-8.694110e+000	-5.089845e+000	-3.589845e+000	-1.000000e-003	-9.964112e-005	-9.927915e-005	-1.000000e-004	-1.000000e-004	-3.588845e-007	-7.208531e-007	-1.000000e-004	-1.000000e-004
1.150000000000000e-003	-5.020547e+000	-1.153384e+001	-1.153284e+001	-6.512290e+000	-5.012290e+000	-1.000000e-003	-9.949887e-005	-9.899589e-005	-1.000000e-004	-1.000000e-004	-5.011290e-007	-1.004109e-006	-1.000000e-004	-1.000000e-004
1.150001000000000e-003	-5.020545e+000	-8.529833e+000	-8.530833e+000	-3.510288e+000	-5.010288e+000	1.000000e-003	1.005011e-004	1.010041e-004	1.000000e-004	1.000000e-004	-5.011288e-007	-1.004109e-006	1.000000e-004	1.000000e-004
1.157143714285714e-003	-4.299694e+000	-7.091425e+000	-7.092425e+000	-2.792731e+000	-4.292731e+000	1.000000e-003	1.004294e-004	1.008599e-004	1.000000e-004	1.000000e-004	-4.293731e-007	-8.599387e-007	1.000000e-004	1.000000e-004
1.164286428571429e-003	-3.579843e+000	-5.654517e+000	-5.655517e+000	-2.075673e+000	-3.575673e+000	1.000000e-003	1.003577e-004	1.007160e-004	1.000000e-004	1.000000e-004	-3.576673e-007	-7.159687e-007	1.000000e-004	1.000000e-004
1.171429142857143e-003	-2.860994e+000	-4.219109e+000	-4.220109e+000	-1.359115e+000	-2.859115e+000	1.000000e-003	1.002860e-004	1.005722e-004	1.000000e-004	1.000000e-004	-2.860115e-007	-5.721988e-007	1.000000e-004	1.000000e-004
1.178571857142857e-003	-2.143146e+000	-2.785201e+000	-2.786201e+000	-6.430555e-001	-2.143056e+000	1.000000e-003	1.002144e-004	1.004286e-004	1.000000e-004	1.000000e-004	-2.144056e-007	-4.286291e-007	1.000000e-004	1.000000e-004
1.185714571428572e-003	-1.426298e+000	-1.352794e+000	-1.353794e+000	7.250454e-002	-1.427496e+000	1.000000e-003	1.001429e-004	1.002853e-004	1.000000e-004	1.000000e-004	-1.428496e-007	-2.852596e-007	1.000000e-004	1.000000e-004
1.192857285714286e-003	-7.104517e-001	7.811352e-002	7.711357e-002	7.875653e-001	-7.124348e-001	1.000000e-003	1.000713e-004	1.001421e-004	1.000000e-004	1.000000e-004	-7.134347e-008	-1.420903e-007	1.000000e-004	1.000000e-004
1.200000000000000e-003	4.393697e-003	1.507521e+000	1.506521e+000	1.502127e+000	2.126841e-003	1.000000e-003	9.999989e-005	9.999912e-005	1.000000e-004	1.000000e-004	1.126841e-010	8.787435e-010	1.000000e-004	1.000000e-004
1.200001000000000e-003	4.443217e-003	5.619558e-003	5.619558e-003	1.176341e-003	1.176341e-003	-3.903128e-017	-1.176341e-010	-8.886433e-010	0.000000e+000	-5.028009e-018	1.176341e-010	8.886433e-010	0.000000e+000	-3.903128e-018
1.250000000000000e-003	4.399007e-003	5.569481e-003	5.569481e-003	1.170474e-003	1.170474e-003	-1.262079e-019	-1.170474e-010	-8.798013e-010	0.000000e+000	-1.257674e-020	1.170474e-010	8.798013e-010	0.000000e+000	-1.262079e-020
1.250001000000000e-003	4.449487e-003	1.507671e+000	1.506670e+000	1.502221e+000	2.220974e-003	1.000000e-003	9.999988e-005	9.999911e-005	1.000000e-004	1.000000e-004	1.220974e-010	8.899012e-010	1.000000e-004	1.000000e-004
1.300000000000000e-003	4.979389e+000	1.147003e+001	1.146903e+001	6.489636e+000	4.989636e+000	1.000000e-003	9.950114e-005	9.900412e-005	1.000000e-004	1.000000e-004	4.988636e-007	9.958779e-007	1.000000e-004	1.000000e-004
1.300001000000000e-003	4.979388e+000	8.466022e+000	8.467023e+000	3.487635e+000	4.987635e+000	-1.000000e-003	-1.004989e-004	-1.009959e-004	-1.000000e-004	-1.000000e-004	4.988635e-007	9.958776e-007	-1.000000e-004	-1.000000e-004
1.314286571428572e-003	3.538768e+000	5.590789e+000	5.591789e+000	2.053021e+000	3.553021e+000	-1.000000e-003	-1.003554e-004	-1.007078e-004	-1.000000e-004	-1.000000e-004	3.554021e-007	7.077536e-007	-1.000000e-004	-1.000000e-004
1.328572142857143e-003	2.102204e+000	2.721640e+000	2.722640e+000	6.204357e-001	2.120436e+000	-1.000000e-003	-1.002121e-004	-1.004204e-004	-1.000000e-004	-1.000000e-004	2.121436e-007	4.204408e-007	-1.000000e-004	-1.000000e-004
1.342857714285714e-003	6.696960e-001	-1.414256e-001	-1.404257e-001	-8.101217e-001	6.898783e-001	-1.000000e-003	-1.000691e-004	-1.001339e-004	-1.000000e-004	-1.000000e-004	6.908783e-008	1.339392e-007	-1.000000e-004	-1.000000e-004
